frame,zoom_level,uncertainty,area,conf,lost,latency,command,state,zoom_in_score,zoom_out_score,scale_need,edge_risk,blur_risk,association_risk,lost_risk,overzoom_risk,assoc_stage,candidate_count,high_candidate_count,low_candidate_count,selected_cost,association_ambiguity,kalman_innovation,cooldown_remaining,stable_count,unstable_count,risk_level,zoom_veto_reason,proposed_action,final_action,veto_applied,veto_reason,decision_reason
13,1,0.219395,0.01455846,0.417239,0,0.019468,keep,RECOVERY,0.109698,0.192729,0.000000,0.000000,0.000000,0.192729,0.000000,0.000000,high,9,1,8,0.004618,0.000000,0.031576,0,0,0,,,,keep,0,,recovery_zoom_out
14,1,0.229280,0.01471961,0.395899,0,0.019743,keep,RECOVERY,0.114640,0.200439,0.000000,0.000000,0.000000,0.200439,0.000000,0.000000,high,4,1,3,0.014591,0.000000,0.046117,0,0,0,,,,keep,0,,recovery_zoom_out
15,1,0.327177,0.01423456,0.329421,0,0.021273,keep,RECOVERY,0.163588,0.848210,0.000000,0.000000,0.000000,0.848210,0.000000,0.000000,low,10,1,9,0.015092,0.952589,0.044847,0,0,0,,,,keep,0,,recovery_zoom_out
16,1,0.217152,0.01376714,0.407519,0,0.021066,keep,RECOVERY,0.108576,0.183385,0.000000,0.000000,0.000000,0.183385,0.000000,0.000000,high,4,1,3,-0.025590,0.000000,0.014740,0,0,0,,,,keep,0,,recovery_zoom_out
17,1,0.356200,0.01351808,0.231019,0,0.021219,keep,RECOVERY,0.178100,0.861270,0.000000,0.000000,0.000000,0.861270,0.000000,0.000000,low,6,0,6,-0.001243,0.938949,0.021591,0,0,0,,,,keep,0,,recovery_zoom_out
18,1,0.203337,0.01356743,0.468320,0,0.021229,keep,RECOVERY,0.101669,0.175049,0.000000,0.000000,0.000000,0.175049,0.000000,0.000000,high,6,1,5,-0.004604,0.000000,0.043311,0,0,0,,,,keep,0,,recovery_zoom_out
19,1,0.327453,0.01319484,0.303290,0,0.020982,keep,CAUTION,0.163726,0.821699,0.000000,0.000000,0.000000,0.821699,0.000000,0.000000,low,7,0,7,-0.011171,0.901632,0.016495,0,0,0,,,,keep,0,,caution_zoom_out
20,1,0.226273,0.01277469,0.383957,0,0.021187,keep,CAUTION,0.113137,0.192551,0.000000,0.000000,0.000000,0.192551,0.000000,0.000000,high,6,1,5,-0.016924,0.000000,0.018401,0,0,0,,,,keep,0,,caution_zoom_out
21,1,0.362237,0.01259328,0.220213,0,0.020784,keep,CAUTION,0.181119,0.876854,0.000000,0.000000,0.000000,0.876854,0.000000,0.000000,low,10,1,9,0.000807,0.965575,0.022821,0,0,0,,,,keep,0,,caution_zoom_out
22,1,0.223476,0.01234705,0.386434,0,0.021769,keep,CAUTION,0.111738,0.187499,0.000000,0.000000,0.000000,0.187499,0.000000,0.000000,high,10,1,9,-0.029799,0.000000,0.010485,0,0,0,,,,keep,0,,caution_zoom_out
23,1,0.200096,0.01215379,0.468982,0,0.022216,keep,CAUTION,0.100048,0.176272,0.000000,0.000000,0.000000,0.176272,0.000000,0.000000,high,8,1,7,-0.002914,0.000000,0.030693,0,0,0,,,,keep,0,,caution_zoom_out
24,1,0.198878,0.01207516,0.458556,0,0.020876,keep,CAUTION,0.199439,0.168696,0.000000,0.000000,0.000000,0.168696,0.000000,0.000000,high,4,1,3,-0.028208,0.000000,0.018238,0,0,0,,,,keep,0,,caution_keep
25,1,0.351119,0.01179687,0.259675,0,0.020276,keep,CAUTION,0.175560,0.883655,0.000000,0.000000,0.000000,0.883655,0.000000,0.000000,low,8,0,8,0.018721,0.987150,0.033461,0,0,0,,,,keep,0,,caution_zoom_out
26,1,0.198798,0.01139965,0.461526,0,0.019408,keep,CAUTION,0.099399,0.167080,0.000000,0.000000,0.000000,0.167080,0.000000,0.000000,high,7,1,6,-0.029707,0.000000,0.019393,0,0,0,,,,keep,0,,caution_zoom_out
27,1,0.356384,0.01238610,0.287363,0,0.019969,keep,CAUTION,0.178192,0.877436,0.000000,0.000000,0.000000,0.877436,0.000000,0.000000,low,5,1,4,0.063701,0.958734,0.091208,0,0,0,,,,keep,0,,caution_zoom_out
28,1,0.353731,0.01640807,0.297095,0,0.019494,keep,CAUTION,0.176865,0.485889,0.000000,0.000000,0.000000,0.485889,0.000000,0.000000,low,3,1,2,0.206485,0.000000,0.304179,0,0,0,,,,keep,0,,caution_zoom_out
29,1,0.331228,0.01881477,0.177073,0,0.020807,keep,CAUTION,0.165614,0.456299,0.000000,0.000000,0.000000,0.456299,0.000000,0.000000,low,8,0,8,0.008458,0.000000,0.023895,0,0,0,,,,keep,0,,caution_zoom_out
30,1,0.441823,0.01364446,0.172995,0,0.021351,keep,CAUTION,0.220912,0.750768,0.000000,0.000000,0.000000,0.750768,0.000000,0.000000,low,5,0,5,0.335707,0.422387,0.409081,0,0,0,,,,keep,0,,caution_zoom_out
31,1,0.356605,0.01195797,0.108288,0,0.021251,keep,CAUTION,0.178302,0.477541,0.000000,0.000000,0.000000,0.477541,0.000000,0.000000,low,4,1,3,0.017941,0.000000,0.026774,0,0,0,,,,keep,0,,caution_zoom_out
32,1,0.438764,0.01042821,0.425000,1,0.020952,keep,CAUTION,0.219382,1.250000,0.000000,0.000000,0.000000,1.000000,0.250000,0.000000,predict_only,5,1,4,-1.000000,1.000000,1.000000,0,0,0,,,,keep,0,,lost_zoom_out
33,1,0.406710,0.01002514,0.136764,0,0.020780,keep,CAUTION,0.203355,0.540606,0.000000,0.000000,0.000000,0.540606,0.000000,0.000000,low,4,0,4,0.214683,0.000000,0.300363,0,0,0,,,,keep,0,,caution_zoom_out
34,1,0.335269,0.01049282,0.230247,0,0.020992,keep,CAUTION,0.167634,0.478114,0.000000,0.000000,0.000000,0.478114,0.000000,0.000000,low,4,0,4,0.116299,0.000000,0.157071,0,0,0,,,,keep,0,,caution_zoom_out
35,1,0.279247,0.01001010,0.327678,0,0.021520,keep,CAUTION,0.139624,0.421737,0.000000,0.000000,0.000000,0.421737,0.000000,0.000000,low,5,0,5,0.016015,0.000000,0.050501,0,0,0,,,,keep,0,,caution_zoom_out
36,1,0.300502,0.00942040,0.247703,0,0.021169,keep,CAUTION,0.208211,0.434366,0.057960,0.000000,0.000000,0.434366,0.000000,0.000000,low,5,1,4,-0.000771,0.000000,0.018508,0,0,0,,,,keep,0,,caution_zoom_out
37,1,0.336110,0.00921397,0.146937,0,0.022032,keep,CAUTION,0.246659,0.466848,0.078603,0.000000,0.000000,0.466848,0.000000,0.000000,low,6,1,5,0.015619,0.000000,0.023766,0,0,0,,,,keep,0,,caution_zoom_out
38,1,0.289883,0.00926972,0.283498,0,0.020889,keep,CAUTION,0.217969,0.429723,0.073028,0.000000,0.000000,0.429723,0.000000,0.000000,low,4,0,4,0.013357,0.000000,0.036019,0,0,0,,,,keep,0,,caution_zoom_out
39,1,0.296377,0.00899090,0.273301,0,0.020268,keep,CAUTION,0.249099,0.430345,0.100910,0.000000,0.000000,0.430345,0.000000,0.000000,low,4,0,4,0.005169,0.000000,0.042047,0,0,0,,,,keep,0,,caution_zoom_out
40,1,0.234603,0.00887530,0.366377,0,0.019991,keep,CAUTION,0.229772,0.198568,0.112470,0.000000,0.000000,0.198568,0.000000,0.000000,high,2,1,1,-0.015368,0.000000,0.020573,0,0,0,,,,keep,0,,caution_keep
41,1,0.215575,0.00862944,0.413941,0,0.019387,keep,CAUTION,0.244844,0.182662,0.137056,0.000000,0.000000,0.182662,0.000000,0.000000,high,4,1,3,-0.024469,0.000000,0.015403,0,0,0,,,,keep,0,,caution_keep
42,1,0.275162,0.00861714,0.314345,0,0.019464,keep,CAUTION,0.275867,0.412735,0.138286,0.000000,0.000000,0.412735,0.000000,0.000000,low,5,0,5,-0.012301,0.000000,0.016399,0,0,0,,,,keep,0,,caution_zoom_out
43,1,0.347532,0.00802198,0.294591,0,0.019799,keep,CAUTION,0.371568,0.862854,0.197802,0.000000,0.000000,0.862854,0.000000,0.000000,low,4,0,4,0.037365,0.949600,0.067520,0,0,0,,,,keep,0,,caution_zoom_out
44,1,0.389192,0.00751015,0.144813,0,0.021194,keep,CAUTION,0.443581,0.891916,0.248985,0.000000,0.000000,0.891916,0.000000,0.000000,low,3,0,3,0.008624,0.948694,0.017546,0,0,0,,,,keep,0,,caution_zoom_out
45,1,0.435042,0.00709612,0.425000,1,0.021213,keep,RECOVERY,0.507909,1.250000,0.290388,0.000000,0.000000,1.000000,0.250000,0.000000,predict_only,2,0,2,-1.000000,1.000000,1.000000,0,0,0,,,,keep,0,,recovery_zoom_out
46,1,0.502075,0.00669079,0.361250,2,0.021317,keep,RECOVERY,0.581958,1.500000,0.330921,0.000000,0.000000,1.000000,0.500000,0.000000,predict_only,3,1,2,-1.000000,1.000000,2.000000,0,0,0,,,,keep,0,,recovery_zoom_out
47,1,0.536657,0.00629417,0.307062,3,0.021367,keep,RECOVERY,0.638912,1.750000,0.370583,0.000000,0.000000,1.000000,0.750000,0.000000,predict_only,5,0,5,-1.000000,1.000000,3.000000,0,0,0,,,,keep,0,,recovery_zoom_out
48,1,0.418600,0.00712099,0.143509,0,0.021363,keep,RECOVERY,0.497201,0.935492,0.287901,0.000000,0.000000,0.935492,0.000000,0.000000,low,5,0,5,0.133663,0.945620,0.122217,0,0,0,,,,keep,0,,recovery_zoom_out
49,1,0.318242,0.00707518,0.230390,0,0.021274,keep,RECOVERY,0.451603,0.448908,0.292482,0.000000,0.000000,0.448908,0.000000,0.000000,low,5,0,5,0.024535,0.000000,0.056854,0,0,0,,,,keep,0,,recovery_zoom_out
50,1,0.406888,0.00684128,0.107094,0,0.021604,keep,RECOVERY,0.519316,0.922231,0.315872,0.000000,0.000000,0.922231,0.000000,0.000000,low,4,0,4,0.017901,0.987478,0.026151,0,0,0,,,,keep,0,,recovery_zoom_out
51,1,0.349604,0.00667854,0.254331,0,0.022021,keep,RECOVERY,0.506948,0.846739,0.332146,0.000000,0.000000,0.846739,0.000000,0.000000,low,4,1,3,0.001221,0.918205,0.027986,0,0,0,,,,keep,0,,recovery_zoom_out
52,1,0.303801,0.00649687,0.242364,0,0.021860,keep,RECOVERY,0.502213,0.436214,0.350313,0.000000,0.000000,0.436214,0.000000,0.000000,low,5,0,5,-0.000774,0.000000,0.026321,0,0,0,,,,keep,0,,recovery_zoom_out
53,1,0.434644,0.00633097,0.425000,1,0.020479,keep,RECOVERY,0.584225,1.250000,0.366903,0.000000,0.000000,1.000000,0.250000,0.000000,predict_only,3,0,3,-1.000000,1.000000,1.000000,0,0,0,,,,keep,0,,recovery_zoom_out
54,1,0.324248,0.00606214,0.206295,0,0.020187,keep,RECOVERY,0.555910,0.454713,0.393786,0.000000,0.000000,0.454713,0.000000,0.000000,low,3,0,3,0.021990,0.000000,0.049319,0,0,0,,,,keep,0,,recovery_zoom_out
55,1,0.351552,0.00604364,0.117675,0,0.020081,keep,RECOVERY,0.571412,0.479859,0.395636,0.000000,0.000000,0.479859,0.000000,0.000000,low,3,0,3,0.031868,0.000000,0.043475,0,0,0,,,,keep,0,,recovery_zoom_out
56,1,0.328592,0.00624923,0.183699,0,0.020640,keep,RECOVERY,0.539373,0.465907,0.375077,0.000000,0.000000,0.465907,0.000000,0.000000,low,2,0,2,0.038495,0.000000,0.041369,0,0,0,,,,keep,0,,recovery_zoom_out
57,1,0.330472,0.00635266,0.161309,0,0.020788,keep,RECOVERY,0.529970,0.458918,0.364734,0.000000,0.000000,0.458918,0.000000,0.000000,low,1,0,1,0.004220,0.000000,0.016882,0,0,0,,,,keep,0,,recovery_zoom_out
58,1,0.344096,0.00627336,0.123362,0,0.021395,keep,RECOVERY,0.544713,0.470510,0.372664,0.000000,0.000000,0.470510,0.000000,0.000000,low,3,0,3,0.007932,0.000000,0.018016,0,0,0,,,,keep,0,,recovery_zoom_out
59,1,0.365960,0.00624230,0.197816,0,0.021589,keep,RECOVERY,0.558750,0.841938,0.375770,0.000000,0.000000,0.841938,0.000000,0.000000,low,4,0,4,0.004684,0.871592,0.025798,0,0,0,,,,keep,0,,recovery_zoom_out
60,1,0.311566,0.00619296,0.214741,0,0.021372,keep,RECOVERY,0.536487,0.441364,0.380704,0.000000,0.000000,0.441364,0.000000,0.000000,low,2,1,1,-0.005708,0.000000,0.019929,0,0,0,,,,keep,0,,recovery_zoom_out
61,1,0.222160,0.00595909,0.401944,0,0.020945,keep,RECOVERY,0.515171,0.189612,0.404091,0.000000,0.000000,0.189612,0.000000,0.000000,high,4,1,3,-0.012574,0.000000,0.021094,0,0,0,,,,keep,0,,recovery_zoom_out
62,1,0.336280,0.00549279,0.326771,0,0.021269,keep,RECOVERY,0.618861,0.874345,0.450721,0.000000,0.000000,0.874345,0.000000,0.000000,low,4,0,4,0.030137,0.998238,0.053682,0,0,0,,,,keep,0,,recovery_zoom_out
63,1,0.196503,0.00538812,0.473481,0,0.020925,keep,RECOVERY,0.559440,0.169424,0.461188,0.000000,0.000000,0.169424,0.000000,0.000000,high,4,2,2,-0.016907,0.000000,0.020481,0,0,0,,,,keep,0,,recovery_zoom_out
64,1,0.165553,0.00535522,0.570594,0,0.021086,keep,RECOVERY,0.647254,0.141271,0.464478,0.000000,0.000000,0.141271,0.000000,0.000000,high,4,1,3,-0.020647,0.000000,0.039737,0,0,0,,,,keep,0,,recovery_zoom_out
65,1,0.180464,0.00524244,0.509341,0,0.022144,zoom_in_to_2,TRACKING,0.765988,0.150156,0.475756,0.000000,0.000000,0.150156,0.000000,0.000000,high,3,1,2,-0.043595,0.000000,0.007965,5,0,0,,,,zoom_in_to_2,0,,score_zoom_in
66,2,0.223361,0.00521763,0.605260,0,0.022206,cooldown_keep,CAUTION,0.889918,0.947094,0.478237,0.000000,0.805872,0.141222,0.000000,0.000000,high,1,1,0,0.001417,0.000000,0.058519,4,0,0,,,,cooldown_keep,0,,cooldown_blur_suppression
67,2,0.229270,0.00534181,0.572241,0,0.021510,cooldown_keep,CAUTION,0.980454,0.939349,0.465819,0.000000,0.793186,0.146163,0.000000,0.000000,high,1,1,0,-0.008738,0.000000,0.036413,3,0,0,,,,cooldown_keep,0,,cooldown_blur_suppression
68,2,0.231011,0.00533218,0.547951,0,0.021080,cooldown_keep,CAUTION,0.982288,0.941496,0.466782,0.000000,0.801694,0.139803,0.000000,0.000000,high,1,1,0,-0.043334,0.000000,0.009858,2,0,0,,,,cooldown_keep,0,,cooldown_blur_suppression
69,2,0.215961,0.00522208,0.600330,0,0.021037,cooldown_keep,CAUTION,0.985772,0.933464,0.477792,0.000000,0.806143,0.127321,0.000000,0.000000,high,1,1,0,-0.038387,0.000000,0.023749,1,0,0,,,,cooldown_keep,0,,cooldown_blur_suppression
70,2,0.182951,0.00513538,0.692002,0,0.021571,zoom_out_to_1,CAUTION,0.977938,0.917134,0.486462,0.000000,0.817830,0.099304,0.000000,0.000000,high,1,1,0,-0.050160,0.000000,0.015540,5,0,0,,,,zoom_out_to_1,0,,blur_suppression
71,1,0.285517,0.00480754,0.308793,0,0.021161,keep,CAUTION,0.662004,0.423667,0.519246,0.000000,0.000000,0.423667,0.000000,0.000000,low,2,0,2,0.014636,0.000000,0.042602,0,0,0,,,,keep,0,,caution_keep
72,1,0.270818,0.00467036,0.335944,0,0.021021,keep,CAUTION,0.668373,0.409610,0.532964,0.000000,0.000000,0.409610,0.000000,0.000000,low,4,0,4,-0.005624,0.000000,0.020859,0,0,0,,,,keep,0,,caution_keep
73,1,0.217248,0.00471855,0.427333,0,0.020781,keep,CAUTION,0.636769,0.185822,0.528145,0.000000,0.000000,0.185822,0.000000,0.000000,high,2,1,1,-0.001838,0.000000,0.044894,0,0,0,,,,keep,0,,caution_keep
74,1,0.208185,0.00503192,0.464977,0,0.020847,keep,CAUTION,0.600901,0.183685,0.496808,0.000000,0.000000,0.183685,0.000000,0.000000,high,2,1,1,0.016412,0.000000,0.051613,0,0,0,,,,keep,0,,caution_keep
75,1,0.243284,0.00490914,0.366144,0,0.022569,keep,CAUTION,0.730728,0.207524,0.509086,0.000000,0.000000,0.207524,0.000000,0.000000,high,3,1,2,0.013824,0.000000,0.053248,0,0,0,,,,keep,0,,caution_keep
76,1,0.176838,0.00479834,0.541255,0,0.021117,keep,CAUTION,0.608585,0.150732,0.520166,0.000000,0.000000,0.150732,0.000000,0.000000,high,2,1,1,-0.017170,0.000000,0.032874,0,0,0,,,,keep,0,,caution_keep
77,1,0.230425,0.00462199,0.393886,0,0.021514,keep,CAUTION,0.753013,0.199249,0.537801,0.000000,0.000000,0.199249,0.000000,0.000000,high,3,1,2,0.008412,0.000000,0.044842,0,0,0,,,,keep,0,,caution_keep
78,1,0.217857,0.00446119,0.418343,0,0.021091,keep,CAUTION,0.662809,0.183522,0.553881,0.000000,0.000000,0.183522,0.000000,0.000000,high,2,1,1,-0.018642,0.000000,0.024217,0,0,0,,,,keep,0,,caution_keep
79,1,0.306421,0.00428107,0.252884,0,0.021122,keep,CAUTION,0.725103,0.443224,0.571893,0.000000,0.000000,0.443224,0.000000,0.000000,low,2,0,2,0.018718,0.000000,0.044346,0,0,0,,,,keep,0,,caution_keep
80,1,0.290547,0.00433319,0.291619,0,0.021286,keep,CAUTION,0.711955,0.428359,0.566681,0.000000,0.000000,0.428359,0.000000,0.000000,low,2,0,2,0.015939,0.000000,0.043726,0,0,0,,,,keep,0,,caution_keep
81,1,0.235254,0.00439419,0.386366,0,0.020264,keep,CAUTION,0.678209,0.203533,0.560581,0.000000,0.000000,0.203533,0.000000,0.000000,high,2,1,1,0.008183,0.000000,0.048131,0,0,0,,,,keep,0,,caution_keep
82,1,0.269999,0.00428512,0.338986,0,0.019913,keep,CAUTION,0.706487,0.408496,0.571488,0.000000,0.000000,0.408496,0.000000,0.000000,low,2,0,2,-0.004885,0.000000,0.028287,0,0,0,,,,keep,0,,caution_keep
83,1,0.314805,0.00437688,0.212622,0,0.019831,keep,CAUTION,0.719714,0.449640,0.562312,0.000000,0.000000,0.449640,0.000000,0.000000,low,2,0,2,0.014313,0.000000,0.027404,0,0,0,,,,keep,0,,caution_keep
84,1,0.330034,0.00428691,0.307664,0,0.020107,keep,CAUTION,0.736326,0.822843,0.571309,0.000000,0.000000,0.822843,0.000000,0.000000,low,3,0,3,0.011817,0.888142,0.036996,0,0,0,,,,keep,0,,caution_zoom_out
85,1,0.197716,0.00408217,0.498624,0,0.021106,keep,CAUTION,0.690641,0.171430,0.591783,0.000000,0.000000,0.171430,0.000000,0.000000,high,3,1,2,0.008942,0.000000,0.055095,0,0,0,,,,keep,0,,caution_keep
86,1,0.214252,0.00406618,0.433934,0,0.020661,keep,CAUTION,0.800508,0.189548,0.593382,0.000000,0.000000,0.189548,0.000000,0.000000,high,3,1,2,0.010374,0.000000,0.044066,0,0,0,,,,keep,0,,caution_keep
87,1,0.179511,0.00412149,0.518502,0,0.020717,keep,CAUTION,0.677607,0.153815,0.587851,0.000000,0.000000,0.153815,0.000000,0.000000,high,2,2,0,-0.026524,0.000000,0.020225,0,0,0,,,,keep,0,,caution_keep
88,1,0.210435,0.00402073,0.435578,0,0.020544,keep,CAUTION,0.803144,0.176855,0.597927,0.000000,0.000000,0.176855,0.000000,0.000000,high,2,1,1,-0.021514,0.000000,0.023879,0,0,0,,,,keep,0,,caution_keep
89,1,0.191708,0.00393607,0.484116,0,0.020881,keep,CAUTION,0.702246,0.162674,0.606393,0.000000,0.000000,0.162674,0.000000,0.000000,high,2,1,1,-0.027582,0.000000,0.020488,0,0,0,,,,keep,0,,caution_keep
90,1,0.192230,0.00384790,0.496881,0,0.020786,keep,CAUTION,0.811325,0.163368,0.615210,0.000000,0.000000,0.163368,0.000000,0.000000,high,3,1,2,-0.017665,0.000000,0.039379,0,0,0,,,,keep,0,,caution_keep
91,1,0.231043,0.00364631,0.385085,0,0.020801,keep,CAUTION,0.950891,0.195281,0.635369,0.000000,0.000000,0.195281,0.000000,0.000000,high,3,2,1,-0.007613,0.000000,0.031099,0,0,0,,,,keep,0,,caution_keep
92,1,0.179622,0.00352812,0.516694,0,0.020961,keep,CAUTION,0.736999,0.150338,0.647188,0.000000,0.000000,0.150338,0.000000,0.000000,high,3,1,2,-0.037474,0.000000,0.012917,0,0,0,,,,keep,0,,caution_keep
93,1,0.177749,0.00345758,0.530754,0,0.020370,keep,CAUTION,0.843117,0.150127,0.654242,0.000000,0.000000,0.150127,0.000000,0.000000,high,2,1,1,-0.027494,0.000000,0.025938,0,0,0,,,,keep,0,,caution_keep
94,1,0.196311,0.00345365,0.486279,0,0.020393,zoom_in_to_2,TRACKING,0.952790,0.167337,0.654635,0.000000,0.000000,0.167337,0.000000,0.000000,high,2,1,1,-0.011735,0.000000,0.040650,5,0,0,,,,zoom_in_to_2,0,,score_zoom_in
95,2,0.316097,0.00352908,0.509655,0,0.021200,cooldown_keep,CAUTION,1.105140,1.528409,0.647092,0.000000,0.972850,0.555558,0.000000,0.000000,high,3,2,1,0.005536,0.863708,0.058668,4,0,0,,,,cooldown_keep,0,,cooldown_blur_suppression
96,2,0.256566,0.00365079,0.521541,0,0.021135,cooldown_keep,CAUTION,1.163204,1.099106,0.634921,0.000000,0.945917,0.153189,0.000000,0.000000,high,6,2,4,-0.025666,0.000000,0.027307,3,0,0,,,,cooldown_keep,0,,cooldown_blur_suppression
97,2,0.241583,0.00358730,0.564775,0,0.020305,cooldown_keep,CAUTION,1.162062,1.099545,0.641270,0.000000,0.957921,0.141625,0.000000,0.000000,high,5,1,4,-0.024605,0.000000,0.032483,2,0,0,,,,cooldown_keep,0,,cooldown_blur_suppression
98,2,0.248553,0.00352639,0.546997,0,0.021824,cooldown_keep,CAUTION,1.171637,1.111637,0.647361,0.000000,0.963821,0.147816,0.000000,0.000000,high,5,1,4,-0.021795,0.000000,0.027521,1,0,0,,,,cooldown_keep,0,,cooldown_blur_suppression
99,2,0.236776,0.00346493,0.575090,0,0.022023,zoom_out_to_1,CAUTION,1.171895,1.099212,0.653507,0.000000,0.964529,0.134683,0.000000,0.000000,high,4,2,2,-0.036531,0.000000,0.022029,5,0,0,,,,zoom_out_to_1,0,,blur_suppression
100,1,0.169910,0.00327105,0.572213,0,0.021214,cooldown_keep,TRACKING,1.157850,0.153423,0.672895,0.000000,0.000000,0.153423,0.000000,0.000000,high,3,2,1,0.010899,0.000000,0.058268,4,0,0,,,,cooldown_keep,0,,cooldown_score_zoom_in
101,1,0.144102,0.00328074,0.641354,0,0.021039,cooldown_keep,TRACKING,1.143977,0.126118,0.671926,0.000000,0.000000,0.126118,0.000000,0.000000,high,3,3,0,-0.011330,0.000000,0.055085,3,0,0,,,,cooldown_keep,0,,cooldown_score_zoom_in
102,1,0.191565,0.00321373,0.487678,0,0.020735,cooldown_keep,TRACKING,1.174410,0.162439,0.678627,0.000000,0.000000,0.162439,0.000000,0.000000,high,3,2,1,-0.024640,0.000000,0.026647,2,0,0,,,,cooldown_keep,0,,cooldown_score_zoom_in
103,1,0.205198,0.00314028,0.438402,0,0.020851,keep,TRACKING,1.188571,0.172950,0.685972,0.000000,0.000000,0.172950,0.000000,0.000000,high,3,2,1,-0.031976,0.000000,0.011903,0,0,0,,,,keep,0,,score_keep
104,1,0.154526,0.00313017,0.589017,0,0.020854,keep,TRACKING,0.764246,0.132609,0.686983,0.000000,0.000000,0.132609,0.000000,0.000000,high,3,3,0,-0.033535,0.000000,0.026433,0,0,0,,,,keep,0,,score_keep
105,1,0.188493,0.00311934,0.519481,0,0.021243,zoom_in_to_2,TRACKING,0.882312,0.164152,0.688066,0.000000,0.000000,0.164152,0.000000,0.000000,high,3,2,1,-0.003739,0.000000,0.053602,5,0,0,,,,zoom_in_to_2,0,,score_zoom_in
106,2,0.306584,0.00312647,0.426032,0,0.022236,cooldown_keep,CAUTION,1.040645,1.170720,0.687353,0.000000,0.974546,0.196174,0.000000,0.000000,high,5,2,3,0.020064,0.000000,0.087938,4,0,0,,,,cooldown_keep,0,,cooldown_blur_suppression
107,2,0.228672,0.00311829,0.605130,0,0.022607,cooldown_keep,CAUTION,0.802507,1.080588,0.688171,0.000000,0.949274,0.131314,0.000000,0.000000,high,6,2,4,-0.026172,0.000000,0.040169,3,0,0,,,,cooldown_keep,0,,cooldown_blur_suppression
108,2,0.235336,0.00307716,0.575707,0,0.021665,cooldown_keep,CAUTION,0.909952,1.101664,0.692284,0.000000,0.964445,0.137219,0.000000,0.000000,high,4,1,3,-0.030968,0.000000,0.021184,2,0,0,,,,cooldown_keep,0,,cooldown_blur_suppression
