frame,zoom_level,uncertainty,area,conf,lost,latency,command,state,zoom_in_score,zoom_out_score,scale_need,edge_risk,blur_risk,association_risk,lost_risk,overzoom_risk,assoc_stage,candidate_count,high_candidate_count,low_candidate_count,selected_cost,association_ambiguity,kalman_innovation,cooldown_remaining,stable_count,unstable_count,risk_level,zoom_veto_reason,proposed_action,final_action,veto_applied,veto_reason,decision_reason
12,1,0.355798,0.01325043,0.336428,0,0.020209,keep,CAUTION,0.177899,1.337863,0.000000,0.000000,0.922132,0.415731,0.000000,0.000000,low,2,0,2,0.007676,0.000000,0.044427,0,0,0,,,,keep,0,,blur_suppression
13,1,0.298317,0.01238446,0.449157,0,0.020835,keep,CAUTION,0.149158,1.104299,0.000000,0.000000,0.914394,0.189905,0.000000,0.000000,high,3,1,2,0.026045,0.000000,0.062503,0,0,0,,,,keep,0,,blur_suppression
14,1,0.264917,0.01197203,0.507994,0,0.020639,keep,CAUTION,0.132459,1.061387,0.000000,0.000000,0.906860,0.154527,0.000000,0.000000,high,3,1,2,-0.033931,0.000000,0.019279,0,0,0,,,,keep,0,,blur_suppression
15,1,0.364994,0.01182660,0.324247,0,0.019844,keep,CAUTION,0.182497,1.330956,0.000000,0.000000,0.909534,0.421422,0.000000,0.000000,low,4,0,4,0.018244,0.000000,0.057098,0,0,0,,,,keep,0,,blur_suppression
16,1,0.298776,0.01131123,0.426912,0,0.020018,keep,CAUTION,0.149388,1.092074,0.000000,0.000000,0.908124,0.183949,0.000000,0.000000,high,3,1,2,-0.008625,0.000000,0.028243,0,0,0,,,,keep,0,,blur_suppression
17,1,0.390347,0.01041914,0.253346,0,0.019799,keep,CAUTION,0.195174,1.345935,0.000000,0.000000,0.906555,0.439380,0.000000,0.000000,low,3,0,3,0.019568,0.000000,0.045596,0,0,0,,,,keep,0,,blur_suppression
18,1,0.395351,0.00991862,0.223388,0,0.018803,keep,CAUTION,0.205813,1.339253,0.008138,0.000000,0.897021,0.442232,0.000000,0.000000,low,3,1,2,0.004060,0.000000,0.023432,0,0,0,,,,keep,0,,blur_suppression
19,1,0.380735,0.00920911,0.296630,0,0.018248,keep,CAUTION,0.269456,1.317102,0.079089,0.000000,0.889791,0.427311,0.000000,0.000000,low,3,0,3,0.017155,0.000000,0.064082,0,0,0,,,,keep,0,,blur_suppression
20,1,0.417893,0.00952685,0.197126,0,0.017163,keep,CAUTION,0.256262,1.350540,0.047315,0.000000,0.879564,0.470976,0.000000,0.000000,low,3,1,2,0.064470,0.000000,0.084967,0,0,0,,,,keep,0,,blur_suppression
21,1,0.295848,0.00911988,0.429444,0,0.018738,keep,CAUTION,0.235936,1.061968,0.088012,0.000000,0.882289,0.179679,0.000000,0.000000,high,3,2,1,-0.019509,0.000000,0.016459,0,0,0,,,,keep,0,,blur_suppression
22,1,0.372857,0.00913981,0.307439,0,0.019045,keep,CAUTION,0.272448,1.313952,0.086019,0.000000,0.881181,0.432772,0.000000,0.000000,low,3,1,2,0.041911,0.000000,0.076853,0,0,0,,,,keep,0,,blur_suppression
23,1,0.357186,0.00918298,0.335084,0,0.019171,keep,CAUTION,0.260296,1.291840,0.081702,0.000000,0.882187,0.409653,0.000000,0.000000,low,4,1,3,-0.003775,0.000000,0.046139,0,0,0,,,,keep,0,,blur_suppression
24,1,0.370082,0.00856832,0.303450,0,0.019283,keep,CAUTION,0.328209,1.304380,0.143168,0.000000,0.875813,0.428567,0.000000,0.000000,low,6,2,4,0.023293,0.000000,0.048236,0,0,0,,,,keep,0,,blur_suppression
25,1,0.352052,0.00864012,0.339316,0,0.019346,keep,CAUTION,0.312014,1.282084,0.135988,0.000000,0.869548,0.412536,0.000000,0.000000,low,5,1,4,0.004898,0.000000,0.031857,0,0,0,,,,keep,0,,blur_suppression
26,1,0.408121,0.00962244,0.239950,0,0.019597,keep,CAUTION,0.241817,1.341112,0.037756,0.000000,0.871625,0.469487,0.000000,0.000000,low,5,2,3,0.094698,0.000000,0.107111,0,0,0,,,,keep,0,,blur_suppression
27,1,0.382489,0.00948489,0.275993,0,0.019091,keep,CAUTION,0.242756,1.310551,0.051511,0.000000,0.862735,0.447816,0.000000,0.000000,low,5,1,4,0.056609,0.000000,0.060872,0,0,0,,,,keep,0,,blur_suppression
28,1,0.387438,0.00959849,0.255916,0,0.019311,keep,CAUTION,0.233870,1.305317,0.040151,0.000000,0.858857,0.446460,0.000000,0.000000,low,4,2,2,0.031000,0.000000,0.054512,0,0,0,,,,keep,0,,blur_suppression
29,1,0.329752,0.01012724,0.359873,0,0.019565,keep,CAUTION,0.164876,1.070335,0.000000,0.000000,0.859943,0.210393,0.000000,0.000000,high,7,2,5,0.019949,0.000000,0.083933,0,0,0,,,,keep,0,,blur_suppression
30,1,0.377761,0.01058727,0.286179,0,0.019497,keep,CAUTION,0.188881,1.296976,0.000000,0.000000,0.861097,0.435879,0.000000,0.000000,low,4,1,3,0.028025,0.000000,0.069069,0,0,0,,,,keep,0,,blur_suppression
31,1,0.414698,0.00961012,0.254013,0,0.019263,keep,CAUTION,0.246337,1.315055,0.038988,0.000000,0.846480,0.468575,0.000000,0.000000,low,5,1,4,0.112816,0.000000,0.170506,0,0,0,,,,keep,0,,blur_suppression
32,1,0.414103,0.00938317,0.190027,0,0.018116,keep,CAUTION,0.268735,1.309669,0.061683,0.000000,0.839812,0.469857,0.000000,0.000000,low,5,2,3,0.048702,0.000000,0.068341,0,0,0,,,,keep,0,,blur_suppression
33,1,0.406322,0.00958413,0.188820,0,0.018253,keep,CAUTION,0.244748,1.287257,0.041587,0.000000,0.829096,0.458160,0.000000,0.000000,low,7,1,6,0.019887,0.000000,0.038420,0,0,0,,,,keep,0,,blur_suppression
34,1,0.402792,0.00961709,0.177639,0,0.017622,keep,CAUTION,0.239687,1.275263,0.038291,0.000000,0.822331,0.452932,0.000000,0.000000,low,4,1,3,-0.000847,0.000000,0.011785,0,0,0,,,,keep,0,,blur_suppression
35,1,0.339223,0.01133206,0.376991,0,0.017955,keep,CAUTION,0.169612,1.047365,0.000000,0.000000,0.813818,0.233548,0.000000,0.000000,high,4,3,1,0.099572,0.000000,0.145412,0,0,0,,,,keep,0,,blur_suppression
36,1,0.437898,0.01222882,0.151649,0,0.019369,keep,CAUTION,0.218949,1.429704,0.000000,0.000000,0.810656,0.619048,0.000000,0.000000,low,6,1,5,0.029123,0.329595,0.041666,0,0,0,,,,keep,0,,blur_suppression
37,1,0.469976,0.01326159,0.134720,0,0.019202,keep,CAUTION,0.234988,1.630309,0.000000,0.000000,0.805357,0.824952,0.000000,0.000000,low,8,1,7,0.058813,0.751067,0.070556,0,0,0,,,,keep,0,,blur_suppression
38,1,0.329967,0.01262273,0.387300,0,0.019207,keep,CAUTION,0.164984,1.007549,0.000000,0.000000,0.787122,0.220427,0.000000,0.000000,high,6,3,3,0.072663,0.000000,0.140428,0,0,0,,,,keep,0,,blur_suppression
39,1,0.332799,0.01318161,0.367385,0,0.019214,keep,CAUTION,0.166399,0.999964,0.000000,0.000000,0.775228,0.224736,0.000000,0.000000,high,7,2,5,0.053120,0.000000,0.107139,0,0,0,,,,keep,0,,blur_suppression
40,1,0.403684,0.01408426,0.214784,0,0.019223,keep,CAUTION,0.201842,1.226353,0.000000,0.000000,0.753522,0.472831,0.000000,0.000000,low,6,1,5,0.075254,0.000000,0.094132,0,0,0,,,,keep,0,,blur_suppression
41,1,0.431966,0.01539205,0.221844,0,0.019338,keep,CAUTION,0.215983,1.541486,0.000000,0.000000,0.750791,0.790695,0.000000,0.000000,low,9,2,7,0.020400,0.763707,0.060806,0,0,0,,,,keep,0,,blur_suppression
42,1,0.259043,0.01524299,0.511413,0,0.019159,keep,CAUTION,0.129521,0.904345,0.000000,0.000000,0.735337,0.169009,0.000000,0.000000,high,7,2,5,0.012339,0.000000,0.053637,0,0,0,,,,keep,0,,blur_suppression
43,1,0.276034,0.01539014,0.462240,0,0.019254,keep,CAUTION,0.238017,0.915376,0.000000,0.000000,0.725751,0.189625,0.000000,0.000000,high,4,3,1,0.026961,0.000000,0.044569,0,0,0,,,,keep,0,,blur_suppression
44,1,0.362496,0.01649711,0.312276,0,0.018857,keep,CAUTION,0.181248,1.160982,0.000000,0.000000,0.704162,0.456820,0.000000,0.000000,low,6,2,4,0.104535,0.000000,0.092274,0,0,0,,,,keep,0,,blur_suppression
45,1,0.425936,0.01565545,0.205434,0,0.019845,keep,CAUTION,0.212968,1.457047,0.000000,0.000000,0.695341,0.761706,0.000000,0.000000,low,10,2,8,0.058801,0.654975,0.063673,0,0,0,,,,keep,0,,caution_zoom_out
46,1,0.269175,0.01684478,0.488682,0,0.018825,keep,CAUTION,0.134588,0.875089,0.000000,0.000000,0.694132,0.180957,0.000000,0.000000,high,7,4,3,0.032238,0.000000,0.081350,0,0,0,,,,keep,0,,caution_zoom_out
47,1,0.250849,0.01599715,0.542241,0,0.018620,keep,CAUTION,0.225425,0.848839,0.000000,0.000000,0.682029,0.166809,0.000000,0.000000,high,7,3,4,0.031863,0.000000,0.083834,0,0,0,,,,keep,0,,caution_zoom_out
48,1,0.363153,0.01714180,0.298096,0,0.018079,keep,CAUTION,0.181576,1.126042,0.000000,0.000000,0.682196,0.443846,0.000000,0.000000,low,9,2,7,0.062701,0.000000,0.086100,0,0,0,,,,keep,0,,caution_zoom_out
49,1,0.465734,0.02734349,0.359627,0,0.017957,keep,CAUTION,0.232867,0.975166,0.000000,0.000000,0.672827,0.302339,0.000000,0.000000,high,9,2,7,0.377621,0.000000,0.908583,0,0,0,,,,keep,0,,caution_zoom_out
50,1,0.509847,0.02039374,0.229002,0,0.018864,keep,CAUTION,0.254924,1.211272,0.000000,0.000000,0.651663,0.559608,0.000000,0.000000,low,8,3,5,0.426522,0.000000,0.755069,0,0,0,,,,keep,0,,caution_zoom_out
51,1,0.270676,0.01942217,0.525848,0,0.019334,keep,CAUTION,0.135338,0.809624,0.000000,0.000000,0.636201,0.173423,0.000000,0.000000,high,5,2,3,0.038272,0.000000,0.138501,0,0,0,,,,keep,0,,caution_zoom_out
52,1,0.302328,0.02041810,0.414251,0,0.019265,keep,CAUTION,0.251164,0.842863,0.000000,0.000000,0.638286,0.204577,0.000000,0.000000,high,6,3,3,0.052221,0.000000,0.145104,0,0,0,,,,keep,0,,caution_zoom_out
53,1,0.260514,0.01977896,0.605146,0,0.019737,keep,CAUTION,0.130257,1.167008,0.000000,0.000000,0.613872,0.553136,0.000000,0.000000,high,5,3,2,-0.020567,0.934201,0.030167,0,0,0,,,,keep,0,,caution_zoom_out
54,1,0.225298,0.02040906,0.601810,0,0.019219,keep,CAUTION,0.212649,0.755229,0.000000,0.000000,0.608367,0.146861,0.000000,0.000000,high,3,2,1,0.027384,0.000000,0.122595,0,0,0,,,,keep,0,,caution_zoom_out
55,1,0.213322,0.02121526,0.603506,0,0.019310,keep,TRACKING,0.306661,0.743411,0.000000,0.000000,0.590475,0.152936,0.000000,0.000000,high,5,2,3,0.030017,0.000000,0.066379,0,0,0,,,,keep,0,,score_zoom_out
56,1,0.168633,0.02212186,0.716661,0,0.019588,keep,TRACKING,0.384317,0.689151,0.000000,0.000000,0.567479,0.121672,0.000000,0.000000,high,5,2,3,0.025719,0.000000,0.064527,0,0,0,,,,keep,0,,score_zoom_out
57,1,0.182616,0.02121807,0.678175,0,0.019558,keep,TRACKING,0.491308,0.662874,0.000000,0.000000,0.526707,0.136167,0.000000,0.000000,high,5,2,3,0.046200,0.000000,0.095948,0,0,0,,,,keep,0,,score_zoom_out
58,1,0.236220,0.02044738,0.517079,0,0.019606,keep,TRACKING,0.518110,0.692787,0.000000,0.000000,0.520858,0.171929,0.000000,0.000000,high,5,2,3,0.029693,0.000000,0.087076,0,0,0,,,,keep,0,,score_zoom_out
59,1,0.262853,0.02020834,0.502776,0,0.020299,keep,TRACKING,0.531427,0.705648,0.000000,0.000000,0.498732,0.206916,0.000000,0.000000,high,4,2,2,0.116814,0.000000,0.165088,0,0,0,,,,keep,0,,score_zoom_out
60,1,0.277450,0.02163504,0.557734,0,0.019606,keep,TRACKING,0.538725,0.714041,0.000000,0.000000,0.505984,0.208057,0.000000,0.000000,high,5,2,3,0.181911,0.000000,0.286141,0,0,0,,,,keep,0,,score_zoom_out
61,1,0.313638,0.02044153,0.524053,0,0.018878,keep,TRACKING,0.556819,0.758807,0.000000,0.000000,0.525436,0.233371,0.000000,0.000000,high,5,2,3,0.226829,0.000000,0.349193,0,0,0,,,,keep,0,,score_zoom_out
62,1,0.223788,0.01939349,0.646469,0,0.019306,keep,TRACKING,0.511894,0.686903,0.000000,0.000000,0.524226,0.162677,0.000000,0.000000,high,5,2,3,0.086972,0.000000,0.114909,0,0,0,,,,keep,0,,score_zoom_out
63,1,0.261213,0.02007850,0.550620,0,0.018126,keep,TRACKING,0.530607,0.724550,0.000000,0.000000,0.528085,0.196465,0.000000,0.000000,high,3,2,1,0.108401,0.000000,0.135714,0,0,0,,,,keep,0,,score_zoom_out
64,1,0.333691,0.01832709,0.365219,0,0.017851,keep,TRACKING,0.566845,0.789852,0.000000,0.000000,0.515053,0.274798,0.000000,0.000000,high,4,2,2,0.198732,0.000000,0.197493,0,0,0,,,,keep,0,,score_zoom_out
65,1,0.288201,0.01679945,0.474354,0,0.018399,keep,TRACKING,0.144100,0.719636,0.000000,0.000000,0.495217,0.224420,0.000000,0.000000,high,6,2,4,0.150070,0.000000,0.209477,0,0,0,,,,keep,0,,score_zoom_out
66,1,0.247241,0.01613834,0.575894,0,0.020095,keep,TRACKING,0.223620,0.684228,0.000000,0.000000,0.481556,0.202671,0.000000,0.000000,high,3,2,1,0.163382,0.000000,0.228611,0,0,0,,,,keep,0,,score_zoom_out
67,1,0.245176,0.01700634,0.628346,0,0.019330,keep,TRACKING,0.322588,0.664381,0.000000,0.000000,0.438297,0.226084,0.000000,0.000000,high,7,3,4,0.270816,0.000000,0.332079,0,0,0,,,,keep,0,,score_zoom_out
68,1,0.207344,0.01800624,0.691884,0,0.019421,keep,TRACKING,0.403672,0.608195,0.000000,0.000000,0.427180,0.181015,0.000000,0.000000,high,10,2,8,0.182926,0.000000,0.230524,0,0,0,,,,keep,0,,score_zoom_out
69,1,0.190860,0.01843928,0.651922,0,0.019875,keep,TRACKING,0.495430,0.549184,0.000000,0.000000,0.405780,0.143405,0.000000,0.000000,high,3,2,1,0.042596,0.000000,0.102701,0,0,0,,,,keep,0,,score_zoom_out
70,1,0.220130,0.01854619,0.533570,0,0.018953,keep,TRACKING,0.510065,0.531400,0.000000,0.000000,0.363815,0.167585,0.000000,0.000000,high,2,2,0,0.019629,0.000000,0.074899,0,0,0,,,,keep,0,,score_keep
71,1,0.234570,0.01702046,0.521359,0,0.019780,keep,TRACKING,0.517285,0.536889,0.000000,0.000000,0.350352,0.186537,0.000000,0.000000,high,3,2,1,0.067182,0.000000,0.117451,0,0,0,,,,keep,0,,score_keep
72,1,0.193882,0.01696003,0.626696,0,0.019469,keep,TRACKING,0.496941,0.503578,0.000000,0.000000,0.346489,0.157090,0.000000,0.000000,high,3,2,1,0.064345,0.000000,0.113837,0,0,0,,,,keep,0,,score_keep
73,1,0.134550,0.01771752,0.793507,0,0.019511,keep,TRACKING,0.467275,0.404507,0.000000,0.000000,0.297474,0.107033,0.000000,0.000000,high,5,2,3,0.051114,0.000000,0.128070,0,0,0,,,,keep,0,,score_keep
74,1,0.154957,0.01804757,0.716909,0,0.019915,keep,TRACKING,0.477478,0.418146,0.000000,0.000000,0.289286,0.128860,0.000000,0.000000,high,4,2,2,0.045657,0.000000,0.087279,0,0,0,,,,keep,0,,score_keep
75,1,0.168997,0.01767601,0.645829,0,0.020098,keep,TRACKING,0.484498,0.367581,0.000000,0.000000,0.235739,0.131842,0.000000,0.000000,high,4,2,2,0.008436,0.000000,0.065584,0,0,0,,,,keep,0,,score_keep
76,1,0.153401,0.01674325,0.710829,0,0.019150,keep,TRACKING,0.476700,0.346263,0.000000,0.000000,0.217630,0.128633,0.000000,0.000000,high,3,2,1,0.043751,0.000000,0.093953,0,0,0,,,,keep,0,,score_keep
77,1,0.205277,0.01658628,0.565738,0,0.018777,keep,TRACKING,0.502639,0.394205,0.000000,0.000000,0.216007,0.178198,0.000000,0.000000,high,5,2,3,0.068973,0.000000,0.089694,0,0,0,,,,keep,0,,score_keep
78,1,0.155653,0.01597333,0.662272,0,0.018606,keep,TRACKING,0.477827,0.327665,0.000000,0.000000,0.212628,0.115037,0.000000,0.000000,high,5,2,3,-0.028949,0.000000,0.033698,0,0,0,,,,keep,0,,score_keep
79,1,0.155116,0.01509891,0.692727,0,0.018332,keep,TRACKING,0.477558,0.341406,0.000000,0.000000,0.225202,0.116205,0.000000,0.000000,high,5,2,3,-0.004368,0.000000,0.065885,0,0,0,,,,keep,0,,score_keep
80,1,0.109656,0.01478088,0.798326,0,0.017996,keep,TRACKING,0.454828,0.292171,0.000000,0.000000,0.211381,0.080790,0.000000,0.000000,high,5,2,3,-0.023424,0.000000,0.051489,0,0,0,,,,keep,0,,score_keep
81,1,0.142886,0.01450677,0.723154,0,0.018105,keep,TRACKING,0.471443,0.315551,0.000000,0.000000,0.207097,0.108455,0.000000,0.000000,high,3,2,1,-0.004131,0.000000,0.079726,0,0,0,,,,keep,0,,score_keep
82,1,0.159981,0.01424248,0.641495,0,0.018936,keep,TRACKING,0.479991,0.292855,0.000000,0.000000,0.166156,0.126699,0.000000,0.000000,high,5,2,3,-0.009599,0.000000,0.049490,0,0,0,,,,keep,0,,score_keep
83,1,0.151557,0.01323512,0.666113,0,0.019891,zoom_in_to_2,TRACKING,0.475778,0.254333,0.000000,0.000000,0.127295,0.127038,0.000000,0.000000,high,4,2,2,0.006488,0.000000,0.062520,5,0,0,,,,zoom_in_to_2,0,,score_zoom_in
84,2,0.189096,0.01331887,0.801163,0,0.020921,cooldown_keep,CAUTION,0.494548,1.106477,0.000000,0.000000,1.000000,0.106477,0.000000,0.000000,high,3,1,2,0.049632,0.000000,0.111467,4,0,0,,,,cooldown_keep,0,,cooldown_blur_suppression
85,2,0.154068,0.01302845,0.866453,0,0.020891,cooldown_keep,CAUTION,0.477034,1.065696,0.000000,0.000000,1.000000,0.065696,0.000000,0.000000,high,2,1,1,-0.018262,0.000000,0.059832,3,0,0,,,,cooldown_keep,0,,cooldown_blur_suppression
86,2,0.161114,0.01229388,0.856772,0,0.020500,cooldown_keep,CAUTION,0.480557,1.066972,0.000000,0.000000,1.000000,0.066972,0.000000,0.000000,high,1,1,0,-0.016814,0.000000,0.067738,2,0,0,,,,cooldown_keep,0,,cooldown_blur_suppression
87,2,0.179215,0.01183966,0.774863,0,0.020901,cooldown_keep,CAUTION,0.489607,1.081385,0.000000,0.000000,1.000000,0.081385,0.000000,0.000000,high,2,1,1,-0.041816,0.000000,0.023383,1,0,0,,,,cooldown_keep,0,,cooldown_blur_suppression
88,2,0.168571,0.01166539,0.818541,0,0.020893,zoom_out_to_1,CAUTION,0.484285,1.075043,0.000000,0.000000,1.000000,0.075043,0.000000,0.000000,high,1,1,0,-0.025942,0.000000,0.043909,5,0,0,,,,zoom_out_to_1,0,,blur_suppression
89,1,0.178003,0.01131195,0.574139,0,0.020134,cooldown_keep,TRACKING,0.489001,0.248779,0.000000,0.000000,0.110167,0.138612,0.000000,0.000000,high,5,2,3,-0.029073,0.000000,0.018071,4,0,0,,,,cooldown_keep,0,,cooldown_score_zoom_in
90,1,0.376278,0.00915788,0.181864,0,0.020067,keep,TRACKING,0.272351,0.615874,0.084212,0.000000,0.110348,0.505527,0.000000,0.000000,low,6,1,5,0.150534,0.000000,0.139093,0,0,0,,,,keep,0,,score_zoom_out
91,1,0.340149,0.00777973,0.281823,0,0.020104,keep,TRACKING,0.392102,0.608370,0.222027,0.000000,0.124280,0.484090,0.000000,0.000000,low,6,1,5,0.151467,0.000000,0.112519,0,0,0,,,,keep,0,,score_zoom_out
92,1,0.221201,0.00962908,0.630694,0,0.019729,keep,TRACKING,0.147693,0.336333,0.037092,0.000000,0.131653,0.204680,0.000000,0.000000,high,2,2,0,0.207161,0.000000,0.245833,0,0,0,,,,keep,0,,score_zoom_out
93,1,0.243907,0.00940290,0.444017,0,0.018428,keep,TRACKING,0.281663,0.332372,0.059710,0.000000,0.126709,0.205662,0.000000,0.000000,high,2,2,0,0.062669,0.000000,0.092153,0,0,0,,,,keep,0,,score_zoom_out
94,1,0.315609,0.00993463,0.320303,0,0.018220,keep,TRACKING,0.164342,0.594908,0.006537,0.000000,0.150754,0.444154,0.000000,0.000000,low,2,1,1,0.080057,0.000000,0.101623,0,0,0,,,,keep,0,,score_zoom_out
95,1,0.246626,0.01002159,0.436468,0,0.018516,keep,TRACKING,0.123313,0.382123,0.000000,0.000000,0.163793,0.218330,0.000000,0.000000,high,3,2,1,0.086125,0.000000,0.096725,0,0,0,,,,keep,0,,score_zoom_out
96,1,0.380517,0.00957371,0.116863,0,0.019159,keep,TRACKING,0.232888,0.682135,0.042629,0.000000,0.186431,0.495704,0.000000,0.000000,low,2,1,1,0.074465,0.000000,0.077846,0,0,0,,,,keep,0,,score_zoom_out
97,1,0.251864,0.00915553,0.390559,0,0.019611,keep,TRACKING,0.210379,0.394135,0.084447,0.000000,0.191801,0.202333,0.000000,0.000000,high,3,2,1,0.015013,0.000000,0.045092,0,0,0,,,,keep,0,,score_zoom_out
98,1,0.229463,0.00920641,0.480488,0,0.019232,keep,TRACKING,0.194090,0.410602,0.079359,0.000000,0.226297,0.184305,0.000000,0.000000,high,3,2,1,0.030033,0.000000,0.065047,0,0,0,,,,keep,0,,score_zoom_out
99,1,0.189788,0.00888275,0.577068,0,0.019682,keep,TRACKING,0.306619,0.408581,0.111725,0.000000,0.270864,0.137717,0.000000,0.000000,high,2,2,0,-0.027251,0.000000,0.029241,0,0,0,,,,keep,0,,score_zoom_out
100,1,0.194147,0.00877410,0.577346,0,0.019696,keep,TRACKING,0.419663,0.403866,0.122590,0.000000,0.250629,0.153236,0.000000,0.000000,high,4,2,2,0.014128,0.000000,0.073018,0,0,0,,,,keep,0,,score_keep
101,1,0.247402,0.00841734,0.448723,0,0.019859,keep,TRACKING,0.581967,0.476277,0.158266,0.000000,0.266930,0.209347,0.000000,0.000000,high,2,2,0,0.072911,0.000000,0.095304,0,0,0,,,,keep,0,,score_keep
102,1,0.260161,0.00743675,0.455578,0,0.019965,keep,TRACKING,0.386405,0.474840,0.256325,0.000000,0.241215,0.233625,0.000000,0.000000,high,3,2,1,0.153645,0.000000,0.178398,0,0,0,,,,keep,0,,score_zoom_out
103,1,0.376465,0.00709228,0.234685,0,0.019505,keep,CAUTION,0.479005,0.920116,0.290772,0.000000,0.197264,0.722852,0.000000,0.000000,low,4,1,3,0.104482,0.553881,0.124770,0,0,0,,,,keep,0,,caution_zoom_out
104,1,0.394012,0.00642547,0.210984,0,0.020312,keep,CAUTION,0.554459,1.043896,0.357453,0.000000,0.208133,0.835763,0.000000,0.000000,low,4,1,3,0.065636,0.818657,0.085620,0,0,0,,,,keep,0,,caution_zoom_out
105,1,0.217628,0.00668578,0.544217,0,0.019991,keep,CAUTION,0.440236,0.394489,0.331422,0.000000,0.213655,0.180835,0.000000,0.000000,high,6,2,4,0.072112,0.000000,0.129368,0,0,0,,,,keep,0,,caution_keep
106,1,0.193555,0.00686937,0.576147,0,0.019534,keep,CAUTION,0.509841,0.372054,0.313063,0.000000,0.215774,0.156280,0.000000,0.000000,high,4,2,2,0.022071,0.000000,0.066760,0,0,0,,,,keep,0,,caution_keep
107,1,0.259763,0.00680643,0.360890,0,0.018573,keep,CAUTION,0.649238,0.404282,0.319357,0.000000,0.191400,0.212882,0.000000,0.000000,high,3,2,1,0.019701,0.000000,0.046902,0,0,0,,,,keep,0,,caution_keep
108,1,0.320665,0.00686345,0.256451,0,0.018378,keep,CAUTION,0.473987,0.609667,0.313655,0.000000,0.163099,0.446568,0.000000,0.000000,low,3,1,2,0.036402,0.000000,0.053635,0,0,0,,,,keep,0,,caution_zoom_out
109,1,0.213152,0.00706059,0.505447,0,0.018173,keep,CAUTION,0.400517,0.352213,0.293941,0.000000,0.170057,0.182156,0.000000,0.000000,high,6,2,4,0.040566,0.000000,0.069047,0,0,0,,,,keep,0,,caution_keep
110,1,0.171072,0.00695164,0.586757,0,0.018030,keep,CAUTION,0.490372,0.269070,0.304836,0.000000,0.135903,0.133167,0.000000,0.000000,high,2,2,0,-0.031041,0.000000,0.033896,0,0,0,,,,keep,0,,caution_keep
111,1,0.188536,0.00670178,0.543090,0,0.018384,zoom_in_to_2,TRACKING,0.624090,0.286105,0.329822,0.000000,0.132171,0.153934,0.000000,0.000000,high,3,2,1,-0.010958,0.000000,0.038410,5,0,0,,,,zoom_in_to_2,0,,score_zoom_in
