frame,zoom_level,uncertainty,area,conf,lost,latency,command,state,zoom_in_score,zoom_out_score,scale_need,edge_risk,blur_risk,association_risk,lost_risk,overzoom_risk,assoc_stage,candidate_count,high_candidate_count,low_candidate_count,selected_cost,association_ambiguity,kalman_innovation,cooldown_remaining,stable_count,unstable_count,risk_level,zoom_veto_reason,proposed_action,final_action,veto_applied,veto_reason,decision_reason
12,1,0.243584,0.01495677,0.543994,0,0.021112,keep,TRACKING,0.121792,0.863673,0.000000,0.000000,0.686671,0.177002,0.000000,0.000000,high,3,1,2,0.055146,0.000000,0.093950,0,0,0,,,,keep,0,,score_zoom_out
13,1,0.209145,0.01670874,0.685833,0,0.020405,keep,TRACKING,0.204572,0.835456,0.000000,0.000000,0.687053,0.148403,0.000000,0.000000,high,2,1,1,0.085698,0.000000,0.156353,0,0,0,,,,keep,0,,score_zoom_out
14,1,0.176247,0.01738384,0.747850,0,0.020024,keep,TRACKING,0.288124,0.799435,0.000000,0.000000,0.691316,0.108119,0.000000,0.000000,high,2,1,1,0.010368,0.000000,0.108003,0,0,0,,,,keep,0,,score_zoom_out
15,1,0.199578,0.01660585,0.659060,0,0.019141,keep,TRACKING,0.399789,0.828400,0.000000,0.000000,0.697850,0.130550,0.000000,0.000000,high,2,2,0,0.014010,0.000000,0.065044,0,0,0,,,,keep,0,,score_zoom_out
16,1,0.269966,0.01408795,0.585267,0,0.019269,keep,CAUTION,0.534983,0.879919,0.000000,0.000000,0.700049,0.179870,0.000000,0.000000,high,2,2,0,0.119460,0.000000,0.258372,0,0,0,,,,keep,0,,blur_suppression
17,1,0.190039,0.01299115,0.652289,0,0.019069,keep,CAUTION,0.495019,0.812240,0.000000,0.000000,0.702067,0.110174,0.000000,0.000000,high,3,1,2,-0.049730,0.000000,0.011628,0,0,0,,,,keep,0,,blur_suppression
18,1,0.423473,0.01327503,0.141210,0,0.019387,keep,CAUTION,0.211737,1.184021,0.000000,0.000000,0.694481,0.489540,0.000000,0.000000,low,2,0,2,0.086246,0.000000,0.154023,0,0,0,,,,keep,0,,caution_zoom_out
19,1,0.418710,0.01385181,0.138934,0,0.020168,keep,CAUTION,0.209355,1.178572,0.000000,0.000000,0.689247,0.489325,0.000000,0.000000,low,3,0,3,0.080820,0.000000,0.119515,0,0,0,,,,keep,0,,caution_zoom_out
20,1,0.455854,0.03054380,0.453736,0,0.020524,keep,CAUTION,0.227927,0.989774,0.000000,0.000000,0.671924,0.317850,0.000000,0.000000,high,5,1,4,0.486518,0.000000,0.988677,0,0,0,,,,keep,0,,caution_zoom_out
21,1,0.233956,0.03681443,0.595892,0,0.020246,keep,CAUTION,0.116978,0.820011,0.000000,0.000000,0.665327,0.154684,0.000000,0.000000,high,2,1,1,0.035448,0.000000,0.095868,0,0,0,,,,keep,0,,caution_zoom_out
22,1,0.277232,0.03751076,0.497741,0,0.020494,keep,CAUTION,0.238616,0.875436,0.000000,0.000000,0.661689,0.213747,0.000000,0.000000,high,4,2,2,0.129407,0.000000,0.186276,0,0,0,,,,keep,0,,caution_zoom_out
23,1,0.316058,0.03493801,0.404103,0,0.021568,keep,CAUTION,0.358029,0.904202,0.000000,0.000000,0.653555,0.250647,0.000000,0.000000,high,3,2,1,0.157764,0.000000,0.190857,0,0,0,,,,keep,0,,caution_zoom_out
24,1,0.409492,0.01854662,0.438056,0,0.020197,keep,CAUTION,0.204746,0.988939,0.000000,0.000000,0.656946,0.331994,0.000000,0.000000,high,4,1,3,0.485906,0.000000,0.681715,0,0,0,,,,keep,0,,caution_zoom_out
25,1,0.392309,0.01609769,0.292580,0,0.020550,keep,CAUTION,0.196154,1.124677,0.000000,0.000000,0.648144,0.476533,0.000000,0.000000,low,4,0,4,0.157490,0.000000,0.218388,0,0,0,,,,keep,0,,caution_zoom_out
26,1,0.418834,0.01586737,0.245640,0,0.020633,keep,CAUTION,0.209417,1.171263,0.000000,0.000000,0.654389,0.516874,0.000000,0.000000,low,4,0,4,0.240169,0.000000,0.336531,0,0,0,,,,keep,0,,caution_zoom_out
27,1,0.480393,0.01397258,0.132778,0,0.021012,keep,CAUTION,0.240197,1.625723,0.000000,0.000000,0.658514,0.967209,0.000000,0.000000,low,4,1,3,0.172172,0.976215,0.146256,0,0,0,,,,keep,0,,caution_zoom_out
28,1,0.462385,0.01375352,0.212277,0,0.020538,keep,CAUTION,0.231193,1.511351,0.000000,0.000000,0.650104,0.861246,0.000000,0.000000,low,3,0,3,0.184733,0.791970,0.258606,0,0,0,,,,keep,0,,caution_zoom_out
29,1,0.355794,0.01313847,0.309514,0,0.019997,keep,CAUTION,0.177897,1.097387,0.000000,0.000000,0.646577,0.450810,0.000000,0.000000,low,3,0,3,0.090905,0.000000,0.107950,0,0,0,,,,keep,0,,caution_zoom_out
30,1,0.502498,0.01150347,0.379629,0,0.019363,keep,CAUTION,0.251249,1.065098,0.000000,0.000000,0.645616,0.419482,0.000000,0.000000,high,3,1,2,0.723829,0.000000,1.084607,0,0,0,,,,keep,0,,caution_zoom_out
31,1,0.346373,0.01097387,0.417381,0,0.019255,keep,CAUTION,0.173186,0.922409,0.000000,0.000000,0.646247,0.276162,0.000000,0.000000,high,4,1,3,0.252169,0.000000,0.309171,0,0,0,,,,keep,0,,caution_zoom_out
32,1,0.271148,0.01062003,0.664364,0,0.019494,keep,CAUTION,0.135574,0.899847,0.000000,0.000000,0.643415,0.256433,0.000000,0.000000,high,3,2,1,0.386183,0.000000,0.485549,0,0,0,,,,keep,0,,caution_zoom_out
33,1,0.237056,0.01080918,0.672117,0,0.020484,keep,CAUTION,0.218528,0.864315,0.000000,0.000000,0.646057,0.218258,0.000000,0.000000,high,4,2,2,0.269696,0.000000,0.299528,0,0,0,,,,keep,0,,caution_zoom_out
34,1,0.491945,0.01059182,0.425000,1,0.020098,keep,CAUTION,0.245972,1.905163,0.000000,0.000000,0.655163,1.000000,0.250000,0.000000,predict_only,2,0,2,-1.000000,1.000000,1.000000,0,0,0,,,,keep,0,,lost_zoom_out
35,1,0.559010,0.01037512,0.361250,2,0.020255,keep,RECOVERY,0.279505,2.155932,0.000000,0.000000,0.655932,1.000000,0.500000,0.000000,predict_only,3,0,3,-1.000000,1.000000,2.000000,0,0,0,,,,keep,0,,recovery_zoom_out
36,1,0.331538,0.00950439,0.456575,0,0.020745,keep,RECOVERY,0.215330,0.939594,0.049561,0.000000,0.660128,0.279467,0.000000,0.000000,high,3,3,0,0.282494,0.000000,0.326898,0,0,0,,,,keep,0,,recovery_zoom_out
37,1,0.373587,0.00943528,0.220732,0,0.020663,keep,RECOVERY,0.243265,1.130305,0.056472,0.000000,0.666537,0.463769,0.000000,0.000000,low,3,0,3,0.060734,0.000000,0.070899,0,0,0,,,,keep,0,,recovery_zoom_out
38,1,0.533777,0.02908295,0.467387,0,0.020457,keep,RECOVERY,0.266888,1.005197,0.000000,0.000000,0.658692,0.346505,0.000000,0.000000,high,3,2,1,0.684613,0.000000,1.711120,0,0,0,,,,keep,0,,recovery_zoom_out
39,1,0.413185,0.03663842,0.203762,0,0.020602,keep,RECOVERY,0.206592,1.139684,0.000000,0.000000,0.655477,0.484208,0.000000,0.000000,low,2,0,2,0.117376,0.000000,0.168177,0,0,0,,,,keep,0,,recovery_zoom_out
40,1,0.356191,0.01959415,0.533628,0,0.020529,keep,RECOVERY,0.178096,0.969987,0.000000,0.000000,0.652240,0.317747,0.000000,0.000000,high,3,2,1,0.480505,0.000000,0.528963,0,0,0,,,,keep,0,,recovery_zoom_out
41,1,0.349482,0.01425025,0.378351,0,0.022201,keep,RECOVERY,0.174741,0.936544,0.000000,0.000000,0.654728,0.281816,0.000000,0.000000,high,5,2,3,0.235033,0.000000,0.271073,0,0,0,,,,keep,0,,recovery_zoom_out
42,1,0.275457,0.01329801,0.574340,0,0.021150,keep,RECOVERY,0.137728,0.880401,0.000000,0.000000,0.652558,0.227842,0.000000,0.000000,high,6,2,4,0.229588,0.000000,0.302691,0,0,0,,,,keep,0,,recovery_zoom_out
43,1,0.249684,0.01434939,0.635598,0,0.019727,keep,RECOVERY,0.224842,0.816589,0.000000,0.000000,0.621881,0.194707,0.000000,0.000000,high,5,1,4,0.182770,0.000000,0.275631,0,0,0,,,,keep,0,,recovery_zoom_out
44,1,0.470097,0.03092701,0.388519,0,0.019462,keep,RECOVERY,0.235048,0.950757,0.000000,0.000000,0.602712,0.348044,0.000000,0.000000,high,3,1,2,0.529012,0.000000,1.027668,0,0,0,,,,keep,0,,recovery_zoom_out
45,1,0.297227,0.01984311,0.692060,0,0.019069,keep,RECOVERY,0.148614,0.838709,0.000000,0.000000,0.590874,0.247835,0.000000,0.000000,high,4,2,2,0.431432,0.000000,0.619380,0,0,0,,,,keep,0,,recovery_zoom_out
46,1,0.425754,0.01567352,0.294951,0,0.019409,keep,CAUTION,0.212877,1.491185,0.000000,0.000000,0.579525,0.911660,0.000000,0.000000,low,4,1,3,0.120577,0.992093,0.151107,0,0,0,,,,keep,0,,caution_zoom_out
47,1,0.292928,0.01434340,0.380973,0,0.020758,keep,CAUTION,0.146464,0.780801,0.000000,0.000000,0.567831,0.212970,0.000000,0.000000,high,3,3,0,0.039398,0.000000,0.069016,0,0,0,,,,keep,0,,caution_zoom_out
48,1,0.312465,0.01563288,0.407026,0,0.021058,keep,CAUTION,0.156232,0.787323,0.000000,0.000000,0.549649,0.237674,0.000000,0.000000,high,4,3,1,0.132470,0.000000,0.200427,0,0,0,,,,keep,0,,caution_zoom_out
49,1,0.234815,0.01722934,0.588455,0,0.020812,keep,CAUTION,0.117408,0.728399,0.000000,0.000000,0.556501,0.171898,0.000000,0.000000,high,3,2,1,0.075276,0.000000,0.134693,0,0,0,,,,keep,0,,caution_zoom_out
50,1,0.250357,0.01728163,0.563049,0,0.020756,keep,CAUTION,0.225178,0.748084,0.000000,0.000000,0.560443,0.187640,0.000000,0.000000,high,3,2,1,0.094162,0.000000,0.165339,0,0,0,,,,keep,0,,caution_zoom_out
51,1,0.184190,0.01615124,0.755356,0,0.020289,keep,TRACKING,0.292095,0.733396,0.000000,0.000000,0.598414,0.134981,0.000000,0.000000,high,5,3,2,0.099112,0.000000,0.172200,0,0,0,,,,keep,0,,score_zoom_out
52,1,0.244897,0.01512148,0.580870,0,0.021159,keep,TRACKING,0.422449,0.798495,0.000000,0.000000,0.629701,0.168794,0.000000,0.000000,high,6,4,2,0.069195,0.000000,0.157341,0,0,0,,,,keep,0,,score_zoom_out
53,1,0.223109,0.01505318,0.584283,0,0.021373,keep,TRACKING,0.511555,0.821743,0.000000,0.000000,0.677919,0.143824,0.000000,0.000000,high,6,2,4,-0.004761,0.000000,0.054580,0,0,0,,,,keep,0,,score_zoom_out
54,1,0.320195,0.01529991,0.498926,0,0.020718,keep,CAUTION,0.560098,1.345682,0.000000,0.000000,0.741740,0.603942,0.000000,0.000000,high,5,3,2,0.060131,0.921925,0.111396,0,0,0,,,,keep,0,,blur_suppression
55,1,0.370947,0.01640760,0.404011,0,0.020730,keep,CAUTION,0.585473,1.441220,0.000000,0.000000,0.782665,0.658555,0.000000,0.000000,high,5,4,1,0.080081,0.972971,0.148496,0,0,0,,,,keep,0,,blur_suppression
56,1,0.154981,0.01711770,0.798653,0,0.020342,keep,CAUTION,0.077491,0.895495,0.000000,0.000000,0.819790,0.075705,0.000000,0.000000,high,4,2,2,-0.038833,0.000000,0.037130,0,0,0,,,,keep,0,,blur_suppression
57,1,0.166342,0.01683662,0.811411,0,0.019353,keep,CAUTION,0.183171,0.935165,0.000000,0.000000,0.841800,0.093364,0.000000,0.000000,high,4,2,2,0.027092,0.000000,0.125400,0,0,0,,,,keep,0,,blur_suppression
58,1,0.271512,0.01559064,0.587112,0,0.019250,keep,CAUTION,0.335756,1.053546,0.000000,0.000000,0.853803,0.199743,0.000000,0.000000,high,4,2,2,0.153467,0.000000,0.206807,0,0,0,,,,keep,0,,blur_suppression
59,1,0.319501,0.01467544,0.372054,0,0.019188,keep,CAUTION,0.459750,1.094165,0.000000,0.000000,0.869396,0.224768,0.000000,0.000000,high,5,3,2,0.059299,0.000000,0.075804,0,0,0,,,,keep,0,,blur_suppression
60,1,0.209207,0.01613094,0.757518,0,0.020100,keep,CAUTION,0.104604,1.004464,0.000000,0.000000,0.878211,0.126253,0.000000,0.000000,high,4,3,1,0.089222,0.000000,0.215213,0,0,0,,,,keep,0,,blur_suppression
61,1,0.190560,0.01804845,0.790421,0,0.019967,keep,CAUTION,0.195280,0.988070,0.000000,0.000000,0.884098,0.103972,0.000000,0.000000,high,4,3,1,0.046605,0.000000,0.159639,0,0,0,,,,keep,0,,blur_suppression
62,1,0.150063,0.01806091,0.849546,0,0.020482,keep,CAUTION,0.275031,0.964432,0.000000,0.000000,0.889191,0.075241,0.000000,0.000000,high,4,2,2,-0.004515,0.000000,0.073436,0,0,0,,,,keep,0,,blur_suppression
63,1,0.168531,0.01727974,0.796976,0,0.020599,keep,CAUTION,0.384265,0.983405,0.000000,0.000000,0.896323,0.087083,0.000000,0.000000,high,4,2,2,0.000485,0.000000,0.102799,0,0,0,,,,keep,0,,blur_suppression
64,1,0.207269,0.01588008,0.742097,0,0.020538,keep,CAUTION,0.503634,1.010425,0.000000,0.000000,0.899028,0.111397,0.000000,0.000000,high,3,2,1,0.032407,0.000000,0.171412,0,0,0,,,,keep,0,,blur_suppression
65,1,0.248328,0.01565232,0.556660,0,0.020700,keep,CAUTION,0.524164,1.050310,0.000000,0.000000,0.896645,0.153665,0.000000,0.000000,high,4,2,2,0.005052,0.000000,0.065170,0,0,0,,,,keep,0,,blur_suppression
66,1,0.241861,0.01623418,0.626947,0,0.020046,keep,CAUTION,0.520930,1.048358,0.000000,0.000000,0.894601,0.153756,0.000000,0.000000,high,2,2,0,0.056719,0.000000,0.134291,0,0,0,,,,keep,0,,blur_suppression
67,1,0.201247,0.01709054,0.719695,0,0.020438,keep,CAUTION,0.500623,1.010084,0.000000,0.000000,0.894941,0.115143,0.000000,0.000000,high,6,2,4,0.009814,0.000000,0.090935,0,0,0,,,,keep,0,,blur_suppression
68,1,0.171540,0.01758408,0.761468,0,0.020533,keep,CAUTION,0.485770,0.982623,0.000000,0.000000,0.894619,0.088003,0.000000,0.000000,high,2,2,0,-0.034629,0.000000,0.030012,0,0,0,,,,keep,0,,blur_suppression
69,1,0.148567,0.01776387,0.863590,0,0.020816,keep,CAUTION,0.474284,0.962594,0.000000,0.000000,0.890503,0.072091,0.000000,0.000000,high,2,2,0,0.003358,0.000000,0.110833,0,0,0,,,,keep,0,,blur_suppression
70,1,0.154150,0.01658617,0.901843,0,0.019812,keep,CAUTION,0.477075,0.964867,0.000000,0.000000,0.898951,0.065916,0.000000,0.000000,high,2,2,0,0.025386,0.000000,0.177595,0,0,0,,,,keep,0,,blur_suppression
71,1,0.151579,0.01591697,0.820999,0,0.019177,keep,CAUTION,0.475790,0.972695,0.000000,0.000000,0.904993,0.067702,0.000000,0.000000,high,4,2,2,-0.047094,0.000000,0.035841,0,0,0,,,,keep,0,,blur_suppression
72,1,0.181313,0.01764648,0.826541,0,0.018927,keep,CAUTION,0.490656,0.998576,0.000000,0.000000,0.893969,0.104607,0.000000,0.000000,high,4,3,1,0.075170,0.000000,0.191601,0,0,0,,,,keep,0,,blur_suppression
73,1,0.186286,0.01868404,0.764133,0,0.019005,keep,CAUTION,0.493143,0.983072,0.000000,0.000000,0.883993,0.099079,0.000000,0.000000,high,5,2,3,0.000936,0.000000,0.114648,0,0,0,,,,keep,0,,blur_suppression
74,1,0.139816,0.01865071,0.861260,0,0.019323,keep,CAUTION,0.469908,0.957847,0.000000,0.000000,0.891377,0.066470,0.000000,0.000000,high,6,3,3,-0.023530,0.000000,0.052267,0,0,0,,,,keep,0,,blur_suppression
75,1,0.140131,0.01735542,0.910290,0,0.019742,keep,CAUTION,0.470065,0.949124,0.000000,0.000000,0.890493,0.058631,0.000000,0.000000,high,4,4,0,0.009554,0.000000,0.143863,0,0,0,,,,keep,0,,blur_suppression
76,1,0.150728,0.01577721,0.913776,0,0.020563,keep,CAUTION,0.475364,0.964411,0.000000,0.000000,0.901809,0.062602,0.000000,0.000000,high,5,4,1,0.019902,0.000000,0.176032,0,0,0,,,,keep,0,,blur_suppression
77,1,0.157154,0.01569411,0.823025,0,0.020322,keep,CAUTION,0.478577,0.980517,0.000000,0.000000,0.906173,0.074344,0.000000,0.000000,high,5,4,1,-0.017615,0.000000,0.082911,0,0,0,,,,keep,0,,blur_suppression
78,1,0.244357,0.01686552,0.639673,0,0.020130,keep,CAUTION,0.522178,1.058626,0.000000,0.000000,0.904236,0.154390,0.000000,0.000000,high,6,2,4,0.071780,0.000000,0.162826,0,0,0,,,,keep,0,,blur_suppression
79,1,0.143608,0.01748678,0.881988,0,0.020283,keep,CAUTION,0.471804,0.958407,0.000000,0.000000,0.894347,0.064060,0.000000,0.000000,high,4,3,1,-0.013300,0.000000,0.103694,0,0,0,,,,keep,0,,blur_suppression
80,1,0.109021,0.01802334,0.917768,0,0.020640,keep,CAUTION,0.454511,0.928544,0.000000,0.000000,0.899199,0.029345,0.000000,0.000000,high,5,4,1,-0.079303,0.000000,0.012273,0,0,0,,,,keep,0,,blur_suppression
81,1,0.199355,0.01814329,0.744114,0,0.020158,keep,CAUTION,0.499678,1.010482,0.000000,0.000000,0.890235,0.120246,0.000000,0.000000,high,6,3,3,0.043111,0.000000,0.133375,0,0,0,,,,keep,0,,blur_suppression
82,1,0.233552,0.01686452,0.663363,0,0.020508,keep,CAUTION,0.516776,1.026935,0.000000,0.000000,0.891130,0.135805,0.000000,0.000000,high,4,3,1,0.042794,0.000000,0.149689,0,0,0,,,,keep,0,,blur_suppression
83,1,0.268148,0.01640988,0.481479,0,0.021318,keep,CAUTION,0.534074,1.052715,0.000000,0.000000,0.886805,0.165909,0.000000,0.000000,high,6,3,3,-0.020309,0.000000,0.021669,0,0,0,,,,keep,0,,blur_suppression
84,1,0.225413,0.01886600,0.711455,0,0.020336,keep,CAUTION,0.512706,1.028360,0.000000,0.000000,0.880816,0.147544,0.000000,0.000000,high,6,3,3,0.112014,0.000000,0.212539,0,0,0,,,,keep,0,,blur_suppression
85,1,0.171927,0.01985528,0.797818,0,0.020752,keep,CAUTION,0.485964,0.976262,0.000000,0.000000,0.884685,0.091577,0.000000,0.000000,high,7,2,5,0.001235,0.000000,0.109867,0,0,0,,,,keep,0,,blur_suppression
86,1,0.181463,0.02004416,0.746496,0,0.020506,keep,CAUTION,0.490731,1.003790,0.000000,0.000000,0.906788,0.097002,0.000000,0.000000,high,3,1,2,-0.018206,0.000000,0.057560,0,0,0,,,,keep,0,,blur_suppression
87,1,0.362617,0.01887184,0.347890,0,0.019582,keep,CAUTION,0.181309,1.344482,0.000000,0.000000,0.912050,0.432432,0.000000,0.000000,low,3,0,3,0.074382,0.000000,0.120552,0,0,0,,,,keep,0,,blur_suppression
88,1,0.276882,0.01697526,0.544084,0,0.019436,keep,CAUTION,0.138441,1.082394,0.000000,0.000000,0.916747,0.165647,0.000000,0.000000,high,4,1,3,0.038265,0.000000,0.144302,0,0,0,,,,keep,0,,blur_suppression
89,1,0.446222,0.02740603,0.477568,0,0.019261,keep,CAUTION,0.223111,1.196243,0.000000,0.000000,0.918451,0.277792,0.000000,0.000000,high,4,1,3,0.386983,0.000000,0.882692,0,0,0,,,,keep,0,,blur_suppression
90,1,0.274508,0.03207211,0.543804,0,0.019582,keep,CAUTION,0.137254,1.091270,0.000000,0.000000,0.920361,0.170909,0.000000,0.000000,high,3,1,2,0.046016,0.000000,0.105587,0,0,0,,,,keep,0,,blur_suppression
91,1,0.442211,0.02155688,0.400251,0,0.020411,keep,CAUTION,0.321106,1.245533,0.000000,0.000000,0.925077,0.320456,0.000000,0.000000,high,4,1,3,0.439473,0.000000,0.733362,0,0,0,,,,keep,0,,blur_suppression
92,1,0.388627,0.02933272,0.521329,0,0.020227,keep,CAUTION,0.194314,1.171058,0.000000,0.000000,0.923038,0.248021,0.000000,0.000000,high,3,1,2,0.315293,0.000000,0.699478,0,0,0,,,,keep,0,,blur_suppression
93,1,0.240645,0.02105289,0.857548,0,0.020553,keep,CAUTION,0.120323,1.073015,0.000000,0.000000,0.924153,0.148863,0.000000,0.000000,high,4,1,3,0.256131,0.000000,0.498557,0,0,0,,,,keep,0,,blur_suppression
94,1,0.249180,0.01756308,0.623582,0,0.020805,keep,CAUTION,0.224590,1.075128,0.000000,0.000000,0.926950,0.148178,0.000000,0.000000,high,4,2,2,0.045745,0.000000,0.137203,0,0,0,,,,keep,0,,blur_suppression
95,1,0.409030,0.01632150,0.254628,0,0.020407,keep,CAUTION,0.204515,1.389980,0.000000,0.000000,0.923153,0.466826,0.000000,0.000000,low,2,0,2,0.107757,0.000000,0.173694,0,0,0,,,,keep,0,,blur_suppression
96,1,0.264436,0.02015416,0.679972,0,0.020143,keep,CAUTION,0.132218,1.102876,0.000000,0.000000,0.919445,0.183431,0.000000,0.000000,high,3,2,1,0.188989,0.000000,0.324274,0,0,0,,,,keep,0,,blur_suppression
97,1,0.331519,0.03273935,0.725598,0,0.020012,keep,CAUTION,0.265759,1.107185,0.000000,0.000000,0.917792,0.189393,0.000000,0.000000,high,2,1,1,0.292630,0.000000,0.702295,0,0,0,,,,keep,0,,blur_suppression
98,1,0.286668,0.02522493,0.733186,0,0.020621,keep,CAUTION,0.143334,1.113237,0.000000,0.000000,0.916476,0.196761,0.000000,0.000000,high,4,2,2,0.309572,0.000000,0.547155,0,0,0,,,,keep,0,,blur_suppression
99,1,0.292814,0.02120511,0.501472,0,0.020642,keep,CAUTION,0.246407,1.120480,0.000000,0.000000,0.920270,0.200210,0.000000,0.000000,high,2,1,1,0.090118,0.000000,0.140949,0,0,0,,,,keep,0,,blur_suppression
100,1,0.279396,0.01827124,0.556437,0,0.020136,keep,CAUTION,0.339698,1.106672,0.000000,0.000000,0.921437,0.185235,0.000000,0.000000,high,3,1,2,0.094284,0.000000,0.151595,0,0,0,,,,keep,0,,blur_suppression
101,1,0.381402,0.01908863,0.308534,0,0.019862,keep,CAUTION,0.190701,1.389984,0.000000,0.000000,0.932642,0.457342,0.000000,0.000000,low,3,0,3,0.102887,0.000000,0.134769,0,0,0,,,,keep,0,,blur_suppression
102,1,0.315950,0.02036527,0.411357,0,0.019012,keep,CAUTION,0.157975,1.143551,0.000000,0.000000,0.934784,0.208767,0.000000,0.000000,high,4,2,2,0.051756,0.000000,0.119535,0,0,0,,,,keep,0,,blur_suppression
103,1,0.328933,0.02031800,0.352885,0,0.018887,keep,CAUTION,0.164467,1.174512,0.000000,0.000000,0.932122,0.242390,0.000000,0.000000,high,4,2,2,0.030256,0.054209,0.068656,0,0,0,,,,keep,0,,blur_suppression
104,1,0.151870,0.02131839,0.846382,0,0.019275,keep,CAUTION,0.075935,1.001148,0.000000,0.000000,0.934085,0.067063,0.000000,0.000000,high,2,2,0,-0.023287,0.000000,0.071780,0,0,0,,,,keep,0,,blur_suppression
105,1,0.211080,0.02117180,0.706336,0,0.020009,keep,CAUTION,0.205540,1.055669,0.000000,0.000000,0.930236,0.125434,0.000000,0.000000,high,3,3,0,0.034449,0.000000,0.107328,0,0,0,,,,keep,0,,blur_suppression
106,1,0.219796,0.02000991,0.706793,0,0.020065,keep,CAUTION,0.309898,1.049918,0.000000,0.000000,0.934038,0.115881,0.000000,0.000000,high,3,1,2,0.017882,0.000000,0.135667,0,0,0,,,,keep,0,,blur_suppression
107,1,0.300596,0.02029242,0.461665,0,0.020196,keep,CAUTION,0.450298,1.169632,0.000000,0.000000,0.932884,0.236749,0.000000,0.000000,high,2,2,0,0.038752,0.098151,0.092038,0,0,0,,,,keep,0,,blur_suppression
108,1,0.216370,0.02379866,0.752529,0,0.019911,keep,CAUTION,0.508185,1.064520,0.000000,0.000000,0.929972,0.134547,0.000000,0.000000,high,3,1,2,0.103627,0.000000,0.210338,0,0,0,,,,keep,0,,blur_suppression
109,1,0.383079,0.03201850,0.420374,0,0.019783,keep,CAUTION,0.591539,1.176146,0.000000,0.000000,0.929894,0.246252,0.000000,0.000000,high,1,1,0,0.183670,0.000000,0.392287,0,0,0,,,,keep,0,,blur_suppression
110,1,0.251452,0.02785535,0.750162,0,0.020342,keep,CAUTION,0.125726,1.087363,0.000000,0.000000,0.932099,0.155265,0.000000,0.000000,high,2,1,1,0.188143,0.000000,0.395954,0,0,0,,,,keep,0,,blur_suppression
111,1,0.335417,0.03098041,0.493034,0,0.019787,keep,CAUTION,0.267708,1.162502,0.000000,0.000000,0.936820,0.225681,0.000000,0.000000,high,1,1,0,0.170918,0.000000,0.300560,0,0,0,,,,keep,0,,blur_suppression
