frame,zoom_level,uncertainty,area,conf,lost,latency,command,state,zoom_in_score,zoom_out_score,scale_need,edge_risk,blur_risk,association_risk,lost_risk,overzoom_risk,assoc_stage,candidate_count,high_candidate_count,low_candidate_count,selected_cost,association_ambiguity,kalman_innovation,cooldown_remaining,stable_count,unstable_count,risk_level,zoom_veto_reason,proposed_action,final_action,veto_applied,veto_reason,decision_reason
55,1,0.758211,0.05700506,0.019380,20,0.021460,keep,RECOVERY,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,predict_only,8,1,7,-1.000000,1.000000,20.000000,0,0,0,hard,lost_force_wide,keep,keep,1,lost_force_wide,lost_force_wide_veto
56,1,0.759109,0.05726834,0.016473,21,0.021315,keep,RECOVERY,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,predict_only,7,0,7,-1.000000,1.000000,21.000000,0,0,0,hard,lost_force_wide,keep,keep,1,lost_force_wide,lost_force_wide_veto
57,1,0.759869,0.05740150,0.014002,22,0.021012,keep,RECOVERY,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,predict_only,5,0,5,-1.000000,1.000000,22.000000,0,0,0,hard,lost_force_wide,keep,keep,1,lost_force_wide,lost_force_wide_veto
58,1,0.760512,0.05740452,0.011902,23,0.021785,keep,RECOVERY,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,predict_only,9,1,8,-1.000000,1.000000,23.000000,0,0,0,hard,lost_force_wide,keep,keep,1,lost_force_wide,lost_force_wide_veto
59,1,0.761058,0.05727742,0.010116,24,0.020923,keep,RECOVERY,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,predict_only,5,1,4,-1.000000,1.000000,24.000000,0,0,0,hard,lost_force_wide,keep,keep,1,lost_force_wide,lost_force_wide_veto
60,1,0.761520,0.05702018,0.008599,25,0.021474,keep,RECOVERY,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,predict_only,4,1,3,-1.000000,1.000000,25.000000,0,0,0,hard,lost_force_wide,keep,keep,1,lost_force_wide,lost_force_wide_veto
61,1,0.761911,0.05663282,0.007309,26,0.021205,keep,RECOVERY,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,predict_only,6,2,4,-1.000000,1.000000,26.000000,0,0,0,hard,lost_force_wide,keep,keep,1,lost_force_wide,lost_force_wide_veto
62,1,0.762243,0.05611533,0.006213,27,0.021283,keep,RECOVERY,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,predict_only,6,1,5,-1.000000,1.000000,27.000000,0,0,0,hard,lost_force_wide,keep,keep,1,lost_force_wide,lost_force_wide_veto
63,1,0.762525,0.05546771,0.005281,28,0.021492,keep,RECOVERY,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,predict_only,8,0,8,-1.000000,1.000000,28.000000,0,0,0,hard,lost_force_wide,keep,keep,1,lost_force_wide,lost_force_wide_veto
64,1,0.762764,0.05468996,0.004489,29,0.021683,keep,RECOVERY,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,predict_only,7,0,7,-1.000000,1.000000,29.000000,0,0,0,hard,lost_force_wide,keep,keep,1,lost_force_wide,lost_force_wide_veto
65,1,0.762101,0.05335237,0.003815,30,0.020888,keep,RECOVERY,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,predict_only,7,0,7,-1.000000,1.000000,30.000000,0,0,0,hard,lost_force_wide,keep,keep,1,lost_force_wide,lost_force_wide_veto
66,1,0.761188,0.05115965,0.003243,31,0.020014,keep,RECOVERY,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,predict_only,7,2,5,-1.000000,1.000000,31.000000,0,0,0,hard,lost_force_wide,keep,keep,1,lost_force_wide,lost_force_wide_veto
67,1,0.761376,0.04894741,0.002757,32,0.019578,keep,RECOVERY,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,predict_only,7,2,5,-1.000000,1.000000,32.000000,0,0,0,hard,lost_force_wide,keep,keep,1,lost_force_wide,lost_force_wide_veto
68,1,0.761543,0.04671563,0.002343,33,0.020968,keep,RECOVERY,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,predict_only,11,2,9,-1.000000,1.000000,33.000000,0,0,0,hard,lost_force_wide,keep,keep,1,lost_force_wide,lost_force_wide_veto
69,1,0.761691,0.04446433,0.001992,34,0.021148,keep,RECOVERY,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,predict_only,6,0,6,-1.000000,1.000000,34.000000,0,0,0,hard,lost_force_wide,keep,keep,1,lost_force_wide,lost_force_wide_veto
70,1,0.761826,0.04219350,0.001693,35,0.021984,keep,RECOVERY,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,1.000000,predict_only,10,0,10,-1.000000,1.000000,35.000000,0,0,0,hard,lost_force_wide,keep,keep,1,lost_force_wide,lost_force_wide_veto
71,1,0.761949,0.03990314,0.001439,36,0.021470,keep,RECOVERY,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,predict_only,9,2,7,-1.000000,1.000000,36.000000,0,0,0,hard,lost_force_wide,keep,keep,1,lost_force_wide,lost_force_wide_veto
72,1,0.762063,0.03759326,0.001223,37,0.021389,keep,RECOVERY,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,predict_only,5,1,4,-1.000000,1.000000,37.000000,0,0,0,hard,lost_force_wide,keep,keep,1,lost_force_wide,lost_force_wide_veto
73,1,0.762170,0.03526384,0.001040,38,0.021013,keep,RECOVERY,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,1.000000,0.000000,predict_only,6,1,5,-1.000000,1.000000,38.000000,0,0,0,hard,lost_force_wide,keep,keep,1,lost_force_wide,lost_force_wide_veto
74,1,0.729812,0.01741215,0.170333,0,0.021438,keep,TRACKING,0.000000,0.000000,0.000000,0.969014,0.000000,0.657766,0.000000,0.000000,low,6,0,6,0.607485,0.000000,1.906963,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
75,1,0.521222,0.01478894,0.425000,1,0.021766,keep,TRACKING,0.000000,0.000000,0.000000,0.654398,0.000000,1.000000,0.250000,0.000000,predict_only,6,0,6,-1.000000,1.000000,1.000000,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
76,1,0.551508,0.01234280,0.361250,2,0.021637,keep,RECOVERY,0.000000,1.000000,0.000000,0.339783,0.000000,1.000000,0.500000,0.000000,predict_only,6,0,6,-1.000000,1.000000,2.000000,0,0,0,hard,lost_recovery,keep,keep,1,lost_recovery,lost_recovery_veto
77,1,0.558942,0.01569114,0.122665,0,0.021755,keep,TRACKING,0.000000,0.000000,0.000000,0.829158,0.000000,0.568617,0.000000,0.000000,low,8,0,8,0.335541,0.000000,0.557727,0,0,0,low,none,keep,keep,0,none,follow_v1_policy
78,1,0.527601,0.01510101,0.425000,1,0.020993,keep,TRACKING,0.000000,0.000000,0.000000,0.781021,0.000000,1.000000,0.250000,0.000000,predict_only,6,1,5,-1.000000,1.000000,1.000000,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
79,1,0.588813,0.01450871,0.361250,2,0.020134,keep,RECOVERY,0.000000,1.000000,0.000000,0.732885,0.000000,1.000000,0.500000,0.000000,predict_only,5,0,5,-1.000000,1.000000,2.000000,0,0,0,hard,lost_recovery,keep,keep,1,lost_recovery,lost_recovery_veto
80,1,0.617570,0.01391425,0.307062,3,0.020331,keep,RECOVERY,0.000000,1.000000,0.000000,0.684748,0.000000,1.000000,0.750000,0.000000,predict_only,6,0,6,-1.000000,1.000000,3.000000,0,0,0,hard,lost_recovery,keep,keep,1,lost_recovery,lost_recovery_veto
81,1,0.632916,0.01331763,0.261003,4,0.020237,keep,RECOVERY,0.000000,1.000000,0.000000,0.636611,0.000000,1.000000,1.000000,0.000000,predict_only,7,1,6,-1.000000,1.000000,4.000000,0,0,0,hard,lost_force_wide,keep,keep,1,lost_force_wide,lost_force_wide_veto
82,1,0.642078,0.01271884,0.221853,5,0.021347,keep,RECOVERY,0.000000,1.000000,0.000000,0.588475,0.000000,1.000000,1.000000,0.000000,predict_only,5,1,4,-1.000000,1.000000,5.000000,0,0,0,hard,lost_force_wide,keep,keep,1,lost_force_wide,lost_force_wide_veto
83,1,0.647903,0.01211789,0.188575,6,0.021642,keep,RECOVERY,0.000000,1.000000,0.000000,0.540338,0.000000,1.000000,1.000000,0.000000,predict_only,11,0,11,-1.000000,1.000000,6.000000,0,0,0,hard,lost_force_wide,keep,keep,1,lost_force_wide,lost_force_wide_veto
84,1,0.651598,0.01151478,0.160289,7,0.021738,keep,RECOVERY,0.000000,1.000000,0.000000,0.492201,0.000000,1.000000,1.000000,0.000000,predict_only,10,0,10,-1.000000,1.000000,7.000000,0,0,0,hard,lost_force_wide,keep,keep,1,lost_force_wide,lost_force_wide_veto
85,1,0.653745,0.01090950,0.136245,8,0.021600,keep,RECOVERY,0.000000,1.000000,0.000000,0.444065,0.000000,1.000000,1.000000,0.000000,predict_only,6,0,6,-1.000000,1.000000,8.000000,0,0,0,hard,lost_force_wide,keep,keep,1,lost_force_wide,lost_force_wide_veto
86,1,0.654673,0.01030206,0.115808,9,0.022030,keep,RECOVERY,0.000000,1.000000,0.000000,0.395928,0.000000,1.000000,1.000000,0.000000,predict_only,9,0,9,-1.000000,1.000000,9.000000,0,0,0,hard,lost_force_wide,keep,keep,1,lost_force_wide,lost_force_wide_veto
87,1,0.654602,0.00969246,0.098437,10,0.021145,keep,RECOVERY,0.000000,1.000000,0.030754,0.347791,0.000000,1.000000,1.000000,0.000000,predict_only,4,0,4,-1.000000,1.000000,10.000000,0,0,0,hard,lost_force_wide,keep,keep,1,lost_force_wide,lost_force_wide_veto
88,1,0.653698,0.00908069,0.083672,11,0.021923,keep,RECOVERY,0.000000,1.000000,0.091931,0.299655,0.000000,1.000000,1.000000,0.000000,predict_only,8,0,8,-1.000000,1.000000,11.000000,0,0,0,hard,lost_force_wide,keep,keep,1,lost_force_wide,lost_force_wide_veto
89,1,0.602772,0.01314608,0.109970,0,0.021444,keep,TRACKING,0.000000,0.000000,0.000000,0.986477,0.000000,0.599349,0.000000,0.000000,low,7,1,6,0.388699,0.000000,0.560508,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
90,1,0.554094,0.01295061,0.425000,1,0.022292,keep,TRACKING,0.000000,0.000000,0.000000,1.000000,0.000000,1.000000,0.250000,0.000000,predict_only,9,0,9,-1.000000,1.000000,1.000000,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
91,1,0.621201,0.01268119,0.361250,2,0.020770,keep,RECOVERY,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.500000,0.000000,predict_only,5,0,5,-1.000000,1.000000,2.000000,0,0,0,hard,lost_recovery,keep,keep,1,lost_recovery,lost_recovery_veto
92,1,0.655693,0.01241230,0.307062,3,0.020618,keep,RECOVERY,0.000000,1.000000,0.000000,1.000000,0.000000,1.000000,0.750000,0.000000,predict_only,5,0,5,-1.000000,1.000000,3.000000,0,0,0,hard,lost_recovery,keep,keep,1,lost_recovery,lost_recovery_veto
