frame,zoom_level,uncertainty,area,conf,lost,latency,command,state,zoom_in_score,zoom_out_score,scale_need,edge_risk,blur_risk,association_risk,lost_risk,overzoom_risk,assoc_stage,candidate_count,high_candidate_count,low_candidate_count,selected_cost,association_ambiguity,kalman_innovation,cooldown_remaining,stable_count,unstable_count,risk_level,zoom_veto_reason,proposed_action,final_action,veto_applied,veto_reason,decision_reason
11,2,0.264321,0.01501061,0.430534,0,0.021035,keep,TRACKING,0.000000,0.000000,0.000000,0.000000,0.699845,0.175408,0.000000,0.000000,high,7,1,6,-0.029567,0.000000,0.015355,0,0,0,low,none,keep,keep,0,none,follow_v1_policy
12,2,0.277320,0.01518351,0.407021,0,0.021893,keep,TRACKING,0.000000,0.000000,0.000000,0.000000,0.705700,0.189000,0.000000,0.000000,high,8,1,7,-0.008234,0.000000,0.035498,0,0,0,low,none,keep,keep,0,none,follow_v1_policy
13,2,0.410870,0.01519820,0.108971,0,0.022094,keep,TRACKING,0.000000,0.000000,0.000000,0.000000,0.709760,0.481375,0.000000,0.000000,low,6,1,5,0.024593,0.000000,0.039887,0,0,0,low,none,keep,keep,0,none,follow_v1_policy
14,2,0.349959,0.01424418,0.274666,0,0.022306,keep,TRACKING,0.000000,0.000000,0.000000,0.000000,0.652702,0.436635,0.000000,0.000000,low,7,0,7,0.025591,0.000000,0.048489,0,0,0,low,none,keep,keep,0,none,follow_v1_policy
15,2,0.338648,0.01417414,0.304990,0,0.022701,keep,TRACKING,0.000000,0.000000,0.000000,0.000000,0.683070,0.421791,0.000000,0.000000,low,7,0,7,0.007391,0.000000,0.043103,0,0,0,low,none,keep,keep,0,none,follow_v1_policy
16,2,0.369571,0.01374722,0.202862,0,0.022220,keep,TRACKING,0.000000,0.000000,0.000000,0.000000,0.677124,0.446497,0.000000,0.000000,low,6,3,3,0.000713,0.000000,0.019724,0,0,0,low,none,keep,keep,0,none,follow_v1_policy
17,2,0.392761,0.01351993,0.136287,0,0.021966,keep,TRACKING,0.000000,0.000000,0.000000,0.000000,0.665079,0.467405,0.000000,0.000000,low,5,1,4,0.009162,0.000000,0.020806,0,0,0,low,none,keep,keep,0,none,follow_v1_policy
18,2,0.277258,0.01339532,0.389622,0,0.022698,keep,TRACKING,0.000000,0.000000,0.000000,0.000000,0.674541,0.190234,0.000000,0.000000,high,7,2,5,-0.019369,0.000000,0.015008,0,0,0,low,none,keep,keep,0,none,follow_v1_policy
19,2,0.375644,0.01327737,0.194067,0,0.022835,keep,TRACKING,0.000000,0.000000,0.000000,0.000000,0.723009,0.447724,0.000000,0.000000,low,7,1,6,-0.003495,0.000000,0.017987,0,0,0,low,none,keep,keep,0,none,follow_v1_policy
20,2,0.391439,0.01332016,0.138182,0,0.023408,keep,TRACKING,0.000000,0.000000,0.000000,0.000000,0.691062,0.463432,0.000000,0.000000,low,4,1,3,0.000160,0.000000,0.015156,0,0,0,low,none,keep,keep,0,none,follow_v1_policy
21,2,0.393468,0.01291153,0.133967,0,0.023515,keep,TRACKING,0.000000,0.000000,0.000000,0.000000,0.675945,0.468117,0.000000,0.000000,low,6,2,4,0.008900,0.000000,0.016316,0,0,0,low,none,keep,keep,0,none,follow_v1_policy
22,2,0.435703,0.01268502,0.154618,0,0.021765,keep,TRACKING,0.000000,0.000000,0.000000,0.000000,0.677502,0.878353,0.000000,0.000000,low,6,2,4,-0.002808,0.933166,0.015958,0,0,0,low,none,keep,keep,0,none,follow_v1_policy
23,2,0.215274,0.01220128,0.569326,0,0.021377,keep,TRACKING,0.000000,0.000000,0.000000,0.000000,0.675478,0.139276,0.000000,0.000000,high,8,4,4,-0.030064,0.000000,0.020047,0,0,0,low,none,keep,keep,0,none,follow_v1_policy
24,2,0.408347,0.01222376,0.242059,0,0.020708,keep,TRACKING,0.000000,0.000000,0.000000,0.000000,0.771095,0.806607,0.000000,0.000000,low,6,0,6,0.002442,0.821496,0.025917,0,0,0,low,none,keep,keep,0,none,follow_v1_policy
25,2,0.399154,0.01200090,0.134321,0,0.021974,keep,TRACKING,0.000000,0.000000,0.000000,0.000000,0.693880,0.470320,0.000000,0.000000,low,6,1,5,0.015327,0.000000,0.039094,0,0,0,low,none,keep,keep,0,none,follow_v1_policy
26,2,0.384701,0.01168459,0.158032,0,0.021959,keep,TRACKING,0.000000,0.000000,0.000000,0.000000,0.685073,0.459505,0.000000,0.000000,low,6,2,4,0.003341,0.000000,0.015525,0,0,0,low,none,keep,keep,0,none,follow_v1_policy
27,2,0.394868,0.01174916,0.138996,0,0.022450,keep,TRACKING,0.000000,0.000000,0.000000,0.000000,0.711808,0.466775,0.000000,0.000000,low,6,2,4,0.010029,0.000000,0.024909,0,0,0,low,none,keep,keep,0,none,follow_v1_policy
28,2,0.361092,0.01160645,0.232744,0,0.022324,keep,TRACKING,0.000000,0.000000,0.000000,0.000000,0.691590,0.440716,0.000000,0.000000,low,6,0,6,0.003525,0.000000,0.022702,0,0,0,low,none,keep,keep,0,none,follow_v1_policy
29,2,0.322076,0.01108721,0.349705,0,0.022641,keep,TRACKING,0.000000,0.000000,0.000000,0.000000,0.713445,0.407153,0.000000,0.000000,low,6,1,5,-0.001393,0.000000,0.028087,0,0,0,low,none,keep,keep,0,none,follow_v1_policy
30,2,0.448726,0.01085435,0.126841,0,0.022721,keep,TRACKING,0.000000,0.000000,0.000000,0.000000,0.721497,0.888777,0.000000,0.000000,low,6,0,6,-0.001910,0.940043,0.015055,0,0,0,low,none,keep,keep,0,none,follow_v1_policy
31,2,0.404089,0.01010907,0.183453,0,0.022671,keep,TRACKING,0.000000,0.000000,0.000000,0.000000,0.641959,0.475670,0.000000,0.000000,low,8,0,8,0.071229,0.000000,0.137430,0,0,0,low,none,keep,keep,0,none,follow_v1_policy
32,2,0.353022,0.00959955,0.269577,0,0.022930,keep,TRACKING,0.000000,0.000000,0.040045,0.000000,0.654441,0.437133,0.000000,0.000000,low,7,0,7,0.017769,0.000000,0.057650,0,0,0,low,none,keep,keep,0,none,follow_v1_policy
33,2,0.373634,0.00968607,0.225727,0,0.022853,keep,TRACKING,0.000000,0.000000,0.031393,0.000000,0.680548,0.454501,0.000000,0.000000,low,6,1,5,0.043566,0.000000,0.077907,0,0,0,low,none,keep,keep,0,none,follow_v1_policy
34,2,0.361058,0.00980536,0.270449,0,0.024312,keep,TRACKING,0.000000,0.000000,0.019464,0.000000,0.665131,0.440112,0.000000,0.000000,low,6,0,6,0.033001,0.000000,0.088313,0,0,0,low,none,keep,keep,0,none,follow_v1_policy
35,2,0.380416,0.00961186,0.180063,0,0.022839,keep,TRACKING,0.000000,0.000000,0.038814,0.000000,0.666630,0.457633,0.000000,0.000000,low,4,1,3,0.014704,0.000000,0.036843,0,0,0,low,none,keep,keep,0,none,follow_v1_policy
36,2,0.403042,0.00926176,0.293477,0,0.021720,keep,TRACKING,0.000000,0.000000,0.073824,0.000000,0.659974,0.883228,0.000000,0.000000,low,6,0,6,0.033053,0.998834,0.069907,0,0,0,low,none,keep,keep,0,none,follow_v1_policy
37,2,0.417216,0.00911010,0.213729,0,0.021269,keep,TRACKING,0.000000,0.000000,0.088990,0.000000,0.627014,0.885246,0.000000,0.000000,low,7,1,6,0.003434,0.976911,0.027594,0,0,0,low,none,keep,keep,0,none,follow_v1_policy
38,2,0.286177,0.00894659,0.354733,0,0.021179,keep,TRACKING,0.000000,0.000000,0.105341,0.000000,0.624565,0.198547,0.000000,0.000000,high,3,1,2,-0.022782,0.000000,0.016158,0,0,0,low,none,keep,keep,0,none,follow_v1_policy
39,2,0.375665,0.00879629,0.193653,0,0.022255,keep,TRACKING,0.000000,0.000000,0.120371,0.000000,0.680358,0.456572,0.000000,0.000000,low,4,1,3,0.020447,0.000000,0.033817,0,0,0,low,none,keep,keep,0,none,follow_v1_policy
40,2,0.390657,0.00860587,0.278680,0,0.022932,keep,TRACKING,0.000000,0.000000,0.139413,0.000000,0.646009,0.849514,0.000000,0.000000,low,6,1,5,-0.008192,0.945629,0.017021,0,0,0,low,none,keep,keep,0,none,follow_v1_policy
41,2,0.355433,0.00828446,0.250439,0,0.022348,zoom_in_to_4,TRACKING,1.000000,0.000000,0.171554,0.000000,0.626759,0.436248,0.000000,0.000000,low,5,0,5,0.009579,0.000000,0.042966,4,0,0,low,none,zoom_in_to_4,zoom_in_to_4,0,none,follow_v1_policy
42,4,0.102341,0.00824652,0.962498,0,0.022007,keep,TRACKING,0.000000,0.000000,0.175348,0.000000,1.000000,0.019845,0.000000,0.000000,high,4,1,3,-0.072070,0.000000,0.024800,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
43,4,0.136708,0.00835206,0.866166,0,0.021856,keep,TRACKING,0.000000,0.000000,0.164794,0.000000,1.000000,0.049888,0.000000,0.000000,high,2,2,0,-0.059890,0.000000,0.021861,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
44,4,0.116117,0.00801962,0.927127,0,0.021697,keep,TRACKING,0.000000,0.000000,0.198038,0.000000,1.000000,0.033703,0.000000,0.000000,high,2,2,0,-0.061401,0.000000,0.022482,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
45,4,0.122110,0.00787298,0.903951,0,0.022317,keep,TRACKING,0.000000,0.000000,0.212702,0.000000,1.000000,0.037556,0.000000,0.000000,high,2,2,0,-0.067461,0.000000,0.014816,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
46,4,0.124404,0.00771034,0.893825,0,0.022435,keep,TRACKING,0.000000,0.000000,0.228966,0.000000,1.000000,0.039107,0.000000,0.000000,high,2,2,0,-0.070641,0.000000,0.011317,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
47,4,0.101025,0.00744245,0.961156,0,0.023014,keep,TRACKING,0.000000,0.000000,0.255755,0.000000,1.000000,0.016256,0.000000,0.000000,high,2,2,0,-0.083107,0.000000,0.011598,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
48,4,0.113356,0.00712765,0.934387,0,0.023180,keep,TRACKING,0.000000,0.000000,0.287235,0.000000,1.000000,0.028389,0.000000,0.000000,high,3,1,2,-0.069219,0.000000,0.019767,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
49,4,0.132581,0.00692870,0.875107,0,0.023400,keep,TRACKING,0.000000,0.000000,0.307130,0.000000,1.000000,0.043253,0.000000,0.000000,high,2,1,1,-0.071690,0.000000,0.012766,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
50,4,0.105403,0.00690269,0.961707,0,0.022240,keep,TRACKING,0.000000,0.000000,0.309731,0.000000,1.000000,0.022773,0.000000,0.000000,high,2,1,1,-0.064524,0.000000,0.028571,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
51,4,0.105086,0.00687578,0.953539,0,0.022717,keep,TRACKING,0.000000,0.000000,0.312422,0.000000,1.000000,0.020810,0.000000,0.000000,high,1,1,0,-0.075997,0.000000,0.017607,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
52,4,0.100556,0.00679982,0.968272,0,0.022621,keep,TRACKING,0.000000,0.000000,0.320018,0.000000,1.000000,0.022960,0.000000,0.000000,high,1,1,0,-0.062616,0.000000,0.021698,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
53,4,0.101587,0.00674127,0.967999,0,0.022198,keep,TRACKING,0.000000,0.000000,0.325873,0.000000,1.000000,0.024479,0.000000,0.000000,high,1,1,0,-0.058295,0.000000,0.025058,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
54,4,0.096117,0.00656257,0.975213,0,0.022369,keep,TRACKING,0.000000,0.000000,0.343743,0.000000,1.000000,0.012716,0.000000,0.000000,high,1,1,0,-0.083328,0.000000,0.012080,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
55,4,0.097721,0.00643560,0.971992,0,0.022179,keep,TRACKING,0.000000,0.000000,0.356440,0.000000,1.000000,0.014532,0.000000,0.000000,high,1,1,0,-0.081014,0.000000,0.018663,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
56,4,0.109998,0.00639838,0.936701,0,0.021863,keep,TRACKING,0.000000,0.000000,0.360162,0.000000,1.000000,0.027562,0.000000,0.000000,high,1,1,0,-0.070098,0.000000,0.020194,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
57,4,0.117312,0.00644225,0.929348,0,0.021744,keep,TRACKING,0.000000,0.000000,0.355775,0.000000,1.000000,0.036502,0.000000,0.000000,high,1,1,0,-0.051301,0.000000,0.034154,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
58,4,0.133501,0.00612348,0.884306,0,0.021988,keep,TRACKING,0.000000,0.000000,0.387652,0.000000,1.000000,0.049444,0.000000,0.000000,high,2,1,1,-0.048930,0.000000,0.030194,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
59,4,0.132359,0.00599386,0.866864,0,0.022021,keep,TRACKING,0.000000,0.000000,0.400614,0.000000,1.000000,0.041731,0.000000,0.000000,high,1,1,0,-0.081534,0.000000,0.005509,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
60,4,0.148745,0.00591851,0.827709,0,0.022344,keep,TRACKING,0.000000,0.000000,0.408149,0.000000,1.000000,0.059772,0.000000,0.000000,high,3,1,2,-0.061823,0.000000,0.017723,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
61,4,0.161887,0.00604905,0.810783,0,0.021295,keep,TRACKING,0.000000,0.000000,0.395095,0.000000,1.000000,0.075092,0.000000,0.000000,high,2,1,1,-0.033536,0.000000,0.040895,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
62,4,0.123852,0.00588466,0.899599,0,0.020881,keep,TRACKING,0.000000,0.000000,0.411534,0.000000,1.000000,0.038995,0.000000,0.000000,high,3,1,2,-0.066074,0.000000,0.017190,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
63,4,0.118270,0.00583271,0.905177,0,0.020823,keep,TRACKING,0.000000,0.000000,0.416729,0.000000,1.000000,0.030607,0.000000,0.000000,high,1,1,0,-0.084605,0.000000,0.005804,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
64,4,0.143745,0.00579504,0.843869,0,0.020636,keep,TRACKING,0.000000,0.000000,0.420496,0.000000,1.000000,0.053154,0.000000,0.000000,high,2,1,1,-0.067417,0.000000,0.023513,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
65,4,0.209608,0.00582490,0.655096,0,0.022151,keep,TRACKING,0.000000,0.000000,0.417510,0.000000,1.000000,0.109763,0.000000,0.000000,high,1,1,0,-0.048605,0.000000,0.013263,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
66,4,0.269440,0.00550899,0.509654,0,0.022569,keep,TRACKING,0.000000,0.000000,0.449101,0.000000,1.000000,0.163697,0.000000,0.000000,high,2,1,1,-0.005298,0.000000,0.040201,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
67,4,0.255682,0.00554225,0.532332,0,0.022188,keep,TRACKING,0.000000,0.000000,0.445775,0.000000,1.000000,0.151179,0.000000,0.000000,high,1,1,0,-0.024080,0.000000,0.025262,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
68,4,0.211270,0.00551570,0.650015,0,0.022727,keep,TRACKING,0.000000,0.000000,0.448430,0.000000,1.000000,0.110123,0.000000,0.000000,high,2,1,1,-0.051271,0.000000,0.012584,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
69,4,0.266265,0.00540237,0.501678,0,0.022377,keep,TRACKING,0.000000,0.000000,0.459763,0.000000,1.000000,0.157478,0.000000,0.000000,high,2,1,1,-0.028279,0.000000,0.018664,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
70,4,0.242707,0.00535339,0.564129,0,0.023214,keep,TRACKING,0.000000,0.000000,0.464661,0.000000,1.000000,0.135430,0.000000,0.000000,high,4,1,3,-0.042577,0.000000,0.015618,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
71,4,0.298646,0.00529007,0.407367,0,0.022453,keep,TRACKING,0.000000,0.000000,0.470993,0.000000,1.000000,0.186994,0.000000,0.000000,high,1,1,0,-0.017309,0.000000,0.018218,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
72,4,0.273548,0.00498562,0.496226,0,0.022935,keep,TRACKING,0.000000,0.000000,0.501438,0.000000,1.000000,0.165790,0.000000,0.000000,high,2,1,1,-0.009162,0.000000,0.034966,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
73,4,0.348589,0.00495231,0.339972,0,0.022564,keep,TRACKING,0.000000,0.000000,0.504769,0.000000,1.000000,0.408715,0.000000,0.000000,low,1,0,1,-0.004772,0.000000,0.023023,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
74,4,0.354216,0.00490666,0.314940,0,0.022392,keep,TRACKING,0.000000,0.000000,0.509334,0.000000,1.000000,0.409750,0.000000,0.000000,low,2,0,2,-0.019577,0.000000,0.010896,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
75,4,0.258461,0.00478373,0.519727,0,0.021479,keep,TRACKING,0.000000,0.000000,0.521627,0.000000,1.000000,0.149988,0.000000,0.000000,high,2,1,1,-0.035706,0.000000,0.015512,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
76,4,0.305972,0.00474480,0.397490,0,0.021170,keep,TRACKING,0.000000,0.000000,0.525520,0.000000,1.000000,0.191724,0.000000,0.000000,high,2,2,0,-0.010038,0.000000,0.027533,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
77,4,0.394637,0.00617526,0.425935,0,0.022329,keep,TRACKING,0.000000,0.000000,0.382474,0.000000,1.000000,0.244985,0.000000,0.000000,high,2,1,1,0.204685,0.000000,0.448328,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
78,4,0.276797,0.00615351,0.559891,0,0.022392,keep,TRACKING,0.000000,0.000000,0.384649,0.000000,1.000000,0.168468,0.000000,0.000000,high,1,1,0,0.060017,0.000000,0.166893,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
79,4,0.250550,0.00579579,0.639165,0,0.022176,keep,TRACKING,0.000000,0.000000,0.420421,0.000000,1.000000,0.152861,0.000000,0.000000,high,1,1,0,0.069632,0.000000,0.173777,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
80,4,0.479416,0.00513261,0.203939,0,0.022359,keep,TRACKING,0.000000,0.000000,0.486739,0.000000,1.000000,0.858669,0.000000,0.000000,low,3,0,3,0.094045,0.852921,0.172370,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
81,4,0.374139,0.00472818,0.311443,0,0.022233,keep,TRACKING,0.000000,0.000000,0.527182,0.000000,1.000000,0.426994,0.000000,0.000000,low,1,0,1,0.023632,0.000000,0.074962,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
82,4,0.219521,0.00435219,0.654204,0,0.023204,keep,TRACKING,0.000000,0.000000,0.564781,0.000000,1.000000,0.118633,0.000000,0.000000,high,1,1,0,-0.029163,0.000000,0.043432,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
83,4,0.244161,0.00428807,0.602364,0,0.022358,keep,TRACKING,0.000000,0.000000,0.571193,0.000000,1.000000,0.140773,0.000000,0.000000,high,1,1,0,0.004177,0.000000,0.084549,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
84,4,0.272570,0.00425119,0.495650,0,0.022513,keep,TRACKING,0.000000,0.000000,0.574881,0.000000,1.000000,0.165582,0.000000,0.000000,high,1,1,0,-0.009944,0.000000,0.042895,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
85,4,0.242049,0.00422404,0.585329,0,0.023122,keep,TRACKING,0.000000,0.000000,0.577596,0.000000,1.000000,0.137696,0.000000,0.000000,high,1,1,0,-0.022479,0.000000,0.046250,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
86,4,0.289162,0.00407541,0.439999,0,0.022597,keep,TRACKING,0.000000,0.000000,0.592459,0.000000,1.000000,0.178158,0.000000,0.000000,high,1,1,0,-0.015730,0.000000,0.024094,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
87,4,0.289796,0.00403946,0.435279,0,0.021697,keep,TRACKING,0.000000,0.000000,0.596054,0.000000,1.000000,0.180503,0.000000,0.000000,high,1,1,0,-0.013704,0.000000,0.025507,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
88,4,0.348933,0.00401670,0.342651,0,0.022012,keep,TRACKING,0.000000,0.000000,0.598330,0.000000,1.000000,0.407978,0.000000,0.000000,low,1,0,1,-0.006134,0.000000,0.030564,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
89,4,0.280599,0.00393306,0.457216,0,0.021148,keep,TRACKING,0.000000,0.000000,0.606694,0.000000,1.000000,0.170253,0.000000,0.000000,high,1,1,0,-0.025149,0.000000,0.017398,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
90,4,0.214500,0.00383931,0.644153,0,0.021325,keep,TRACKING,0.000000,0.000000,0.616069,0.000000,1.000000,0.113756,0.000000,0.000000,high,1,1,0,-0.045528,0.000000,0.015871,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
91,4,0.237450,0.00377198,0.580956,0,0.020433,keep,TRACKING,0.000000,0.000000,0.622802,0.000000,1.000000,0.136694,0.000000,0.000000,high,1,1,0,-0.029776,0.000000,0.022477,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
92,4,0.302770,0.00369130,0.393347,0,0.022173,keep,TRACKING,0.000000,0.000000,0.630870,0.000000,1.000000,0.189226,0.000000,0.000000,high,2,2,0,-0.020321,0.000000,0.012587,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
93,4,0.228447,0.00355555,0.608783,0,0.022249,keep,TRACKING,0.000000,0.000000,0.644445,0.000000,1.000000,0.124791,0.000000,0.000000,high,2,1,1,-0.039734,0.000000,0.019434,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
94,4,0.236379,0.00363333,0.594624,0,0.022951,keep,TRACKING,0.000000,0.000000,0.636667,0.000000,1.000000,0.137321,0.000000,0.000000,high,2,2,0,-0.016241,0.000000,0.036560,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
95,4,0.311695,0.00374967,0.379083,0,0.022261,keep,TRACKING,0.000000,0.000000,0.625033,0.000000,1.000000,0.197355,0.000000,0.000000,high,2,1,1,-0.007004,0.000000,0.029407,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
96,4,0.293689,0.00360720,0.438901,0,0.022224,keep,TRACKING,0.000000,0.000000,0.639280,0.000000,1.000000,0.184489,0.000000,0.000000,high,2,2,0,0.001157,0.000000,0.040447,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
97,4,0.350778,0.00486339,0.612647,0,0.022033,keep,TRACKING,0.000000,0.000000,0.513661,0.000000,1.000000,0.201526,0.000000,0.000000,high,2,1,1,0.235471,0.000000,0.570838,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
98,4,0.268424,0.00494439,0.590351,0,0.022443,keep,TRACKING,0.000000,0.000000,0.505561,0.000000,1.000000,0.159498,0.000000,0.000000,high,2,1,1,0.060190,0.000000,0.181847,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
99,4,0.462859,0.00379725,0.296871,0,0.021998,keep,TRACKING,0.000000,0.000000,0.620275,0.000000,1.000000,0.499448,0.000000,0.000000,low,2,0,2,0.262895,0.000000,0.470147,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
100,4,0.373216,0.00365439,0.307453,0,0.022603,keep,TRACKING,0.000000,0.000000,0.634561,0.000000,1.000000,0.428136,0.000000,0.000000,low,2,0,2,0.030648,0.000000,0.076971,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
101,4,0.327994,0.00373493,0.393016,0,0.021634,keep,TRACKING,0.000000,0.000000,0.626507,0.000000,1.000000,0.210710,0.000000,0.000000,high,3,2,1,0.049199,0.000000,0.132338,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
102,4,0.302856,0.00328173,0.458425,0,0.020464,keep,TRACKING,0.000000,0.000000,0.671827,0.000000,1.000000,0.193554,0.000000,0.000000,high,2,1,1,0.043792,0.000000,0.096224,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
103,4,0.239576,0.00314216,0.583914,0,0.020766,keep,TRACKING,0.000000,0.000000,0.685784,0.000000,1.000000,0.136575,0.000000,0.000000,high,2,2,0,-0.025697,0.000000,0.029152,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
104,4,0.286262,0.00315419,0.471460,0,0.022002,keep,TRACKING,0.000000,0.000000,0.684581,0.000000,1.000000,0.181351,0.000000,0.000000,high,2,1,1,0.017741,0.000000,0.072127,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
