frame,zoom_level,uncertainty,area,conf,lost,latency,command,state,zoom_in_score,zoom_out_score,scale_need,edge_risk,blur_risk,association_risk,lost_risk,overzoom_risk,assoc_stage,candidate_count,high_candidate_count,low_candidate_count,selected_cost,association_ambiguity,kalman_innovation,cooldown_remaining,stable_count,unstable_count,risk_level,zoom_veto_reason,proposed_action,final_action,veto_applied,veto_reason,decision_reason
39,4,0.142726,0.00183140,0.846488,0,0.020694,keep,TRACKING,1.000000,0.000000,0.816860,0.000000,1.000000,0.054040,0.000000,0.000000,high,3,2,1,-0.064830,0.000000,0.022700,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
40,4,0.145470,0.00181026,0.846425,0,0.021913,keep,TRACKING,1.000000,0.000000,0.818974,0.000000,1.000000,0.059475,0.000000,0.000000,high,3,2,1,-0.045439,0.000000,0.042687,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
41,4,0.139325,0.00182075,0.846366,0,0.020687,keep,TRACKING,1.000000,0.000000,0.817925,0.000000,1.000000,0.053141,0.000000,0.000000,high,5,2,3,-0.065371,0.000000,0.015454,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
42,4,0.142535,0.00182613,0.849681,0,0.021546,keep,TRACKING,1.000000,0.000000,0.817387,0.000000,1.000000,0.057437,0.000000,0.000000,high,4,3,1,-0.051694,0.000000,0.030647,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
43,4,0.131532,0.00184219,0.864120,0,0.021837,keep,TRACKING,1.000000,0.000000,0.815781,0.000000,1.000000,0.044505,0.000000,0.000000,high,5,2,3,-0.076056,0.000000,0.009080,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
44,4,0.132562,0.00183712,0.866950,0,0.021767,keep,TRACKING,1.000000,0.000000,0.816288,0.000000,1.000000,0.046666,0.000000,0.000000,high,4,2,2,-0.068315,0.000000,0.015325,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
45,4,0.137703,0.00181751,0.849269,0,0.022334,keep,TRACKING,1.000000,0.000000,0.818249,0.000000,1.000000,0.049681,0.000000,0.000000,high,6,4,2,-0.072427,0.000000,0.012028,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
46,4,0.140853,0.00184348,0.850982,0,0.022165,keep,TRACKING,1.000000,0.000000,0.815652,0.000000,1.000000,0.053949,0.000000,0.000000,high,4,2,2,-0.060542,0.000000,0.025546,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
47,4,0.125887,0.00185601,0.879620,0,0.021993,keep,TRACKING,1.000000,0.000000,0.814399,0.000000,1.000000,0.040500,0.000000,0.000000,high,3,3,0,-0.076483,0.000000,0.008757,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
48,4,0.135875,0.00184793,0.852142,0,0.022455,keep,TRACKING,1.000000,0.000000,0.815207,0.000000,1.000000,0.047870,0.000000,0.000000,high,5,2,3,-0.075102,0.000000,0.011653,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
49,4,0.146698,0.00186761,0.833342,0,0.022569,keep,TRACKING,1.000000,0.000000,0.813239,0.000000,1.000000,0.062343,0.000000,0.000000,high,4,2,2,-0.050408,0.000000,0.023791,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
50,4,0.140288,0.00188008,0.839565,0,0.022369,keep,TRACKING,1.000000,0.000000,0.811992,0.000000,1.000000,0.051532,0.000000,0.000000,high,3,2,1,-0.075129,0.000000,0.010614,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
51,4,0.136682,0.00186837,0.856068,0,0.022093,keep,TRACKING,1.000000,0.000000,0.813163,0.000000,1.000000,0.050344,0.000000,0.000000,high,4,2,2,-0.065723,0.000000,0.017787,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
52,4,0.134961,0.00186021,0.856654,0,0.021982,keep,TRACKING,1.000000,0.000000,0.813979,0.000000,1.000000,0.048418,0.000000,0.000000,high,3,2,1,-0.071089,0.000000,0.012489,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
53,4,0.135542,0.00182761,0.859562,0,0.020895,keep,TRACKING,1.000000,0.000000,0.817239,0.000000,1.000000,0.048255,0.000000,0.000000,high,4,3,1,-0.068747,0.000000,0.016892,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
54,4,0.141517,0.00186165,0.861673,0,0.020709,keep,TRACKING,1.000000,0.000000,0.813835,0.000000,1.000000,0.054463,0.000000,0.000000,high,3,3,0,-0.050300,0.000000,0.041912,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
55,4,0.135692,0.00184586,0.857332,0,0.022069,keep,TRACKING,1.000000,0.000000,0.815414,0.000000,1.000000,0.048043,0.000000,0.000000,high,4,4,0,-0.070809,0.000000,0.015074,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
56,4,0.175761,0.00198421,0.799287,0,0.022808,keep,TRACKING,1.000000,0.000000,0.801579,0.000000,1.000000,0.082713,0.000000,0.000000,high,4,3,1,-0.012829,0.000000,0.083956,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
57,4,0.171830,0.00191035,0.805205,0,0.022180,keep,TRACKING,1.000000,0.000000,0.808965,0.000000,1.000000,0.081925,0.000000,0.000000,high,5,3,2,-0.010832,0.000000,0.084969,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
58,4,0.175578,0.00184892,0.781143,0,0.023397,keep,TRACKING,1.000000,0.000000,0.815108,0.000000,1.000000,0.080879,0.000000,0.000000,high,5,4,1,-0.033210,0.000000,0.060761,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
59,4,0.140862,0.00184958,0.844553,0,0.023038,keep,TRACKING,1.000000,0.000000,0.815042,0.000000,1.000000,0.052208,0.000000,0.000000,high,5,5,0,-0.068726,0.000000,0.017013,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
60,4,0.175770,0.00183938,0.761727,0,0.022802,keep,TRACKING,1.000000,0.000000,0.816062,0.000000,1.000000,0.085975,0.000000,0.000000,high,4,4,0,-0.037053,0.000000,0.039427,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
61,4,0.151921,0.00186488,0.833152,0,0.022023,keep,TRACKING,1.000000,0.000000,0.813512,0.000000,1.000000,0.065183,0.000000,0.000000,high,4,4,0,-0.040397,0.000000,0.041377,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
62,4,0.135914,0.00184876,0.855694,0,0.022454,keep,TRACKING,1.000000,0.000000,0.815124,0.000000,1.000000,0.048826,0.000000,0.000000,high,3,3,0,-0.070405,0.000000,0.012938,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
63,4,0.136248,0.00187004,0.862296,0,0.021970,keep,TRACKING,1.000000,0.000000,0.812996,0.000000,1.000000,0.048540,0.000000,0.000000,high,4,4,0,-0.065807,0.000000,0.020531,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
64,4,0.131445,0.00188074,0.862240,0,0.022001,keep,TRACKING,1.000000,0.000000,0.811926,0.000000,1.000000,0.042702,0.000000,0.000000,high,4,4,0,-0.082428,0.000000,0.003211,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
65,4,0.131018,0.00187946,0.872428,0,0.022147,keep,TRACKING,1.000000,0.000000,0.812054,0.000000,1.000000,0.048273,0.000000,0.000000,high,3,3,0,-0.060731,0.000000,0.018894,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
66,4,0.142242,0.00187801,0.840283,0,0.021377,keep,TRACKING,1.000000,0.000000,0.812199,0.000000,1.000000,0.053125,0.000000,0.000000,high,3,3,0,-0.070886,0.000000,0.014784,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
67,4,0.139639,0.00185108,0.849442,0,0.021149,keep,TRACKING,1.000000,0.000000,0.814892,0.000000,1.000000,0.051832,0.000000,0.000000,high,4,4,0,-0.066513,0.000000,0.016518,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
68,4,0.137904,0.00185218,0.855648,0,0.020818,keep,TRACKING,1.000000,0.000000,0.814782,0.000000,1.000000,0.050671,0.000000,0.000000,high,6,3,3,-0.065766,0.000000,0.017139,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
69,4,0.136603,0.00183277,0.852180,0,0.022324,keep,TRACKING,1.000000,0.000000,0.816723,0.000000,1.000000,0.047038,0.000000,0.000000,high,6,3,3,-0.077660,0.000000,0.007549,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
70,4,0.155102,0.00189828,0.826215,0,0.022485,keep,TRACKING,1.000000,0.000000,0.810172,0.000000,1.000000,0.066568,0.000000,0.000000,high,3,3,0,-0.042563,0.000000,0.039644,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
71,4,0.150569,0.00186193,0.833673,0,0.021770,keep,TRACKING,1.000000,0.000000,0.813807,0.000000,1.000000,0.063426,0.000000,0.000000,high,4,4,0,-0.046211,0.000000,0.035258,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
72,4,0.134208,0.00186486,0.861046,0,0.022323,keep,TRACKING,1.000000,0.000000,0.813514,0.000000,1.000000,0.046357,0.000000,0.000000,high,4,4,0,-0.073087,0.000000,0.011488,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
73,4,0.138499,0.00183176,0.858924,0,0.021936,keep,TRACKING,1.000000,0.000000,0.816824,0.000000,1.000000,0.053384,0.000000,0.000000,high,3,3,0,-0.056089,0.000000,0.023071,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
74,4,0.200761,0.00201184,0.773713,0,0.022130,keep,TRACKING,1.000000,0.000000,0.798816,0.000000,1.000000,0.101783,0.000000,0.000000,high,4,4,0,0.026923,0.000000,0.142002,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
75,4,0.189157,0.00182544,0.824676,0,0.023729,keep,TRACKING,1.000000,0.000000,0.817456,0.000000,1.000000,0.095261,0.000000,0.000000,high,4,4,0,0.050719,0.000000,0.183913,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
76,4,0.146253,0.00180787,0.837382,0,0.022448,keep,TRACKING,1.000000,0.000000,0.819213,0.000000,1.000000,0.056252,0.000000,0.000000,high,5,5,0,-0.062710,0.000000,0.021131,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
77,4,0.145968,0.00176380,0.837492,0,0.023120,keep,TRACKING,1.000000,0.000000,0.823620,0.000000,1.000000,0.057380,0.000000,0.000000,high,4,4,0,-0.060445,0.000000,0.018028,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
78,4,0.154470,0.00175949,0.818009,0,0.022516,keep,TRACKING,1.000000,0.000000,0.824051,0.000000,1.000000,0.066608,0.000000,0.000000,high,3,3,0,-0.048458,0.000000,0.030201,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
79,4,0.138996,0.00175927,0.855742,0,0.021189,keep,TRACKING,1.000000,0.000000,0.824073,0.000000,1.000000,0.051647,0.000000,0.000000,high,3,3,0,-0.063817,0.000000,0.024656,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
80,4,0.137088,0.00174473,0.859821,0,0.021449,keep,TRACKING,1.000000,0.000000,0.825527,0.000000,1.000000,0.050026,0.000000,0.000000,high,3,3,0,-0.065170,0.000000,0.023067,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
81,4,0.146242,0.00178250,0.836825,0,0.020867,keep,TRACKING,1.000000,0.000000,0.821750,0.000000,1.000000,0.057942,0.000000,0.000000,high,4,3,1,-0.058312,0.000000,0.026206,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
82,4,0.143149,0.00179445,0.839374,0,0.021721,keep,TRACKING,1.000000,0.000000,0.820555,0.000000,1.000000,0.054259,0.000000,0.000000,high,4,3,1,-0.068384,0.000000,0.015162,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
83,4,0.130651,0.00181062,0.871377,0,0.021381,keep,TRACKING,1.000000,0.000000,0.818938,0.000000,1.000000,0.043993,0.000000,0.000000,high,5,3,2,-0.073042,0.000000,0.012851,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
84,4,0.135695,0.00177882,0.869472,0,0.022375,keep,TRACKING,1.000000,0.000000,0.822118,0.000000,1.000000,0.047812,0.000000,0.000000,high,4,3,1,-0.061685,0.000000,0.028214,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
85,4,0.140218,0.00177950,0.855120,0,0.022084,keep,TRACKING,1.000000,0.000000,0.822050,0.000000,1.000000,0.053767,0.000000,0.000000,high,3,3,0,-0.061125,0.000000,0.025306,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
86,4,0.144393,0.00179293,0.841363,0,0.022083,keep,TRACKING,1.000000,0.000000,0.820707,0.000000,1.000000,0.057041,0.000000,0.000000,high,3,3,0,-0.058544,0.000000,0.027323,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
87,4,0.142439,0.00181839,0.837012,0,0.021616,keep,TRACKING,1.000000,0.000000,0.818161,0.000000,1.000000,0.052546,0.000000,0.000000,high,3,3,0,-0.073313,0.000000,0.010902,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
88,4,0.143883,0.00179319,0.839147,0,0.022110,keep,TRACKING,1.000000,0.000000,0.820681,0.000000,1.000000,0.057097,0.000000,0.000000,high,5,4,1,-0.060692,0.000000,0.017511,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
89,4,0.143124,0.00175939,0.848971,0,0.021492,keep,TRACKING,1.000000,0.000000,0.824061,0.000000,1.000000,0.059891,0.000000,0.000000,high,4,4,0,-0.046351,0.000000,0.032910,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
90,4,0.130653,0.00174340,0.866161,0,0.022170,keep,TRACKING,1.000000,0.000000,0.825660,0.000000,1.000000,0.043284,0.000000,0.000000,high,3,3,0,-0.078400,0.000000,0.006765,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
91,4,0.132810,0.00170758,0.872857,0,0.021827,keep,TRACKING,1.000000,0.000000,0.829242,0.000000,1.000000,0.047027,0.000000,0.000000,high,3,3,0,-0.063018,0.000000,0.020257,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
92,4,0.131214,0.00169620,0.872794,0,0.022068,keep,TRACKING,1.000000,0.000000,0.830380,0.000000,1.000000,0.044838,0.000000,0.000000,high,3,3,0,-0.069034,0.000000,0.018740,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
93,4,0.128452,0.00172396,0.887028,0,0.021449,keep,TRACKING,1.000000,0.000000,0.827604,0.000000,1.000000,0.045060,0.000000,0.000000,high,5,4,1,-0.059224,0.000000,0.024556,0,0,0,hard,hard_blur,zoom_in_to_8,keep,1,hard_blur,hard_blur_veto
