frame,zoom_level,uncertainty,area,conf,lost,latency,command,state,zoom_in_score,zoom_out_score,scale_need,edge_risk,blur_risk,association_risk,lost_risk,overzoom_risk,assoc_stage,candidate_count,high_candidate_count,low_candidate_count,selected_cost,association_ambiguity,kalman_innovation,cooldown_remaining,stable_count,unstable_count,risk_level,zoom_veto_reason,proposed_action,final_action,veto_applied,veto_reason,decision_reason
11,4,0.139960,0.00826778,0.896076,0,0.019806,keep,TRACKING,0.000000,0.000000,0.173222,0.000000,1.000000,0.045380,0.000000,0.000000,high,3,2,1,-0.053981,0.000000,0.043283,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
12,4,0.190855,0.00822822,0.820507,0,0.020164,keep,TRACKING,0.000000,0.000000,0.177178,0.000000,1.000000,0.124343,0.000000,0.000000,high,3,3,0,0.112689,0.000000,0.180485,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
13,4,0.179584,0.00855389,0.875448,0,0.021612,keep,TRACKING,0.000000,0.000000,0.144611,0.000000,1.000000,0.117320,0.000000,0.000000,high,2,2,0,0.121977,0.000000,0.206580,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
14,4,0.160359,0.00786554,0.846488,0,0.020927,keep,TRACKING,0.000000,0.000000,0.213446,0.000000,1.000000,0.086999,0.000000,0.000000,high,2,2,0,0.026233,0.000000,0.079727,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
15,4,0.177608,0.00686915,0.811023,0,0.021165,keep,TRACKING,0.000000,0.000000,0.313085,0.000000,1.000000,0.093030,0.000000,0.000000,high,2,2,0,0.025484,0.000000,0.100859,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
16,4,0.164672,0.00657886,0.861507,0,0.020998,keep,TRACKING,0.000000,0.000000,0.342114,0.000000,1.000000,0.070512,0.000000,0.000000,high,2,2,0,-0.002766,0.000000,0.132074,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
17,4,0.155494,0.00669267,0.848394,0,0.021113,keep,TRACKING,0.000000,0.000000,0.330733,0.000000,1.000000,0.075041,0.000000,0.000000,high,2,2,0,0.000855,0.000000,0.072549,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
18,4,0.161775,0.00721779,0.867371,0,0.021086,keep,TRACKING,0.000000,0.000000,0.278221,0.000000,1.000000,0.080892,0.000000,0.000000,high,2,2,0,0.031033,0.000000,0.113446,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
19,4,0.185325,0.00848322,0.866278,0,0.021078,keep,TRACKING,0.000000,0.000000,0.151678,0.000000,1.000000,0.104714,0.000000,0.000000,high,2,2,0,0.096985,0.000000,0.185574,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
20,4,0.166887,0.00975084,0.844093,0,0.020823,keep,TRACKING,0.000000,0.000000,0.024916,0.000000,1.000000,0.080394,0.000000,0.000000,high,4,2,2,0.007585,0.000000,0.072956,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
21,4,0.150959,0.01050641,0.864753,0,0.021661,keep,TRACKING,0.000000,0.000000,0.000000,0.000000,1.000000,0.055730,0.000000,0.000000,high,2,2,0,-0.041634,0.000000,0.065030,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
22,4,0.171904,0.01079737,0.844534,0,0.020845,keep,TRACKING,0.000000,0.000000,0.000000,0.000000,1.000000,0.098088,0.000000,0.000000,high,2,2,0,0.054670,0.000000,0.131416,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
23,4,0.174261,0.00993168,0.867918,0,0.023022,keep,TRACKING,0.000000,0.000000,0.006832,0.000000,1.000000,0.100755,0.000000,0.000000,high,2,2,0,0.087701,0.000000,0.174100,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
24,4,0.172422,0.00911035,0.862498,0,0.021246,keep,TRACKING,0.000000,0.000000,0.088965,0.000000,1.000000,0.103568,0.000000,0.000000,high,3,3,0,0.083276,0.000000,0.137919,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
25,4,0.185506,0.00832955,0.845130,0,0.019815,keep,TRACKING,0.000000,0.000000,0.167045,0.000000,1.000000,0.117298,0.000000,0.000000,high,3,3,0,0.100683,0.000000,0.176359,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
26,4,0.172134,0.00825233,0.889685,0,0.020865,keep,TRACKING,0.000000,0.000000,0.174767,0.000000,1.000000,0.109559,0.000000,0.000000,high,2,2,0,0.118018,0.000000,0.156101,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
27,4,0.160953,0.00872113,0.853846,0,0.020828,keep,TRACKING,0.000000,0.000000,0.127887,0.000000,1.000000,0.072699,0.000000,0.000000,high,3,3,0,-0.004578,0.000000,0.072544,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
28,4,0.170698,0.00952397,0.845866,0,0.020687,keep,TRACKING,0.000000,0.000000,0.047603,0.000000,1.000000,0.079184,0.000000,0.000000,high,2,2,0,0.007663,0.000000,0.099873,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
29,4,0.178624,0.01050408,0.876939,0,0.020579,keep,TRACKING,0.000000,0.000000,0.000000,0.000000,1.000000,0.097645,0.000000,0.000000,high,2,2,0,0.068079,0.000000,0.159598,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
30,4,0.142449,0.01140443,0.901288,0,0.020450,keep,TRACKING,0.000000,0.000000,0.000000,0.000000,1.000000,0.063130,0.000000,0.000000,high,2,2,0,-0.003307,0.000000,0.066733,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
31,4,0.156487,0.01200876,0.889879,0,0.020706,zoom_out_to_2,TRACKING,0.000000,1.000000,0.000000,0.000000,1.000000,0.068605,0.000000,0.000000,high,3,3,0,-0.001147,0.000000,0.110195,4,0,0,hard,none,zoom_out_to_2,zoom_out_to_2,0,none,follow_v1_policy
32,2,0.176252,0.01127040,0.827812,0,0.020724,keep,TRACKING,0.000000,0.000000,0.000000,0.000000,1.000000,0.088078,0.000000,0.000000,high,2,2,0,0.018117,0.000000,0.096651,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
33,2,0.182652,0.00991499,0.819003,0,0.021031,keep,TRACKING,0.000000,0.000000,0.008501,0.000000,1.000000,0.093617,0.000000,0.000000,high,2,2,0,0.030247,0.000000,0.111790,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
34,2,0.197919,0.00966130,0.843930,0,0.021351,keep,TRACKING,0.000000,0.000000,0.033870,0.000000,1.000000,0.115670,0.000000,0.000000,high,3,3,0,0.100483,0.000000,0.210609,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
35,2,0.162092,0.00937309,0.852429,0,0.020440,keep,TRACKING,0.000000,0.000000,0.062691,0.000000,1.000000,0.079042,0.000000,0.000000,high,2,2,0,0.004931,0.000000,0.090289,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
36,2,0.156467,0.00919053,0.848554,0,0.019859,keep,TRACKING,0.000000,0.000000,0.080947,0.000000,1.000000,0.059600,0.000000,0.000000,high,3,2,1,-0.044132,0.000000,0.055813,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
37,2,0.184850,0.01008306,0.819468,0,0.019042,keep,TRACKING,0.000000,0.000000,0.000000,0.000000,1.000000,0.091415,0.000000,0.000000,high,5,2,3,0.029533,0.000000,0.148572,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
38,2,0.171785,0.01108947,0.832478,0,0.020043,keep,TRACKING,0.000000,0.000000,0.000000,0.000000,1.000000,0.084190,0.000000,0.000000,high,3,3,0,0.006748,0.000000,0.094551,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
39,2,0.178907,0.01242782,0.845931,0,0.020639,keep,TRACKING,0.000000,0.000000,0.000000,0.000000,1.000000,0.094334,0.000000,0.000000,high,3,2,1,0.045915,0.000000,0.121807,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
40,2,0.168874,0.01392540,0.825380,0,0.021125,keep,TRACKING,0.000000,0.000000,0.000000,0.000000,1.000000,0.073227,0.000000,0.000000,high,3,2,1,-0.024979,0.000000,0.054075,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
41,2,0.209086,0.01440115,0.818780,0,0.021098,keep,TRACKING,0.000000,0.000000,0.000000,0.000000,1.000000,0.177611,0.000000,0.000000,high,4,3,1,0.130787,0.099638,0.178118,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
42,2,0.183789,0.01361154,0.851353,0,0.021105,keep,TRACKING,0.000000,0.000000,0.000000,0.000000,1.000000,0.097030,0.000000,0.000000,high,4,2,2,0.060926,0.000000,0.141877,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
43,2,0.179259,0.01232802,0.859955,0,0.021016,keep,TRACKING,0.000000,0.000000,0.000000,0.000000,1.000000,0.089809,0.000000,0.000000,high,3,3,0,0.045615,0.000000,0.120470,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
44,2,0.229427,0.01097413,0.807798,0,0.020807,keep,TRACKING,0.000000,0.000000,0.000000,0.000000,1.000000,0.153667,0.000000,0.000000,high,3,2,1,0.181552,0.000000,0.214282,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
45,2,0.188144,0.00980458,0.820623,0,0.021525,keep,TRACKING,0.000000,0.000000,0.019542,0.000000,1.000000,0.088585,0.000000,0.000000,high,3,3,0,0.010742,0.000000,0.066665,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
46,2,0.245336,0.00973733,0.798199,0,0.020876,keep,TRACKING,0.000000,0.000000,0.026267,0.000000,1.000000,0.164507,0.000000,0.000000,high,3,3,0,0.210124,0.000000,0.268275,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
47,2,0.221297,0.01011934,0.778545,0,0.021469,keep,TRACKING,0.000000,0.000000,0.000000,0.000000,1.000000,0.115710,0.000000,0.000000,high,3,2,1,0.065369,0.000000,0.162248,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
48,2,0.192811,0.01027097,0.832293,0,0.027262,keep,TRACKING,0.000000,0.000000,0.000000,0.000000,1.000000,0.092261,0.000000,0.000000,high,2,2,0,0.031137,0.000000,0.118681,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
49,2,0.218342,0.01053038,0.820179,0,0.020420,keep,TRACKING,0.000000,0.000000,0.000000,0.000000,1.000000,0.136272,0.000000,0.000000,high,6,2,4,0.139355,0.000000,0.162121,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
50,2,0.183853,0.01050656,0.827490,0,0.019992,keep,TRACKING,0.000000,0.000000,0.000000,0.000000,1.000000,0.079860,0.000000,0.000000,high,9,3,6,-0.007774,0.000000,0.065874,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
51,2,0.224196,0.00942798,0.781729,0,0.019822,keep,TRACKING,0.000000,0.000000,0.057202,0.000000,1.000000,0.112633,0.000000,0.000000,high,9,2,7,0.057043,0.000000,0.158774,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
52,2,0.234422,0.00879913,0.746928,0,0.019494,keep,TRACKING,0.000000,0.000000,0.120087,0.000000,1.000000,0.171231,0.000000,0.000000,high,8,3,5,0.178412,0.000000,0.174875,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
53,2,0.208527,0.00850139,0.824020,0,0.019806,keep,TRACKING,0.000000,0.000000,0.149861,0.000000,1.000000,0.161284,0.000000,0.000000,high,6,2,4,0.210625,0.000000,0.217945,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
54,2,0.204717,0.00789357,0.773509,0,0.021414,keep,TRACKING,1.000000,0.000000,0.210643,0.000000,1.000000,0.104845,0.000000,0.000000,high,8,1,7,0.023274,0.000000,0.112227,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
55,2,0.201813,0.00756985,0.793753,0,0.021599,keep,TRACKING,1.000000,0.000000,0.243015,0.000000,1.000000,0.140069,0.000000,0.000000,high,4,2,2,0.129100,0.000000,0.151919,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
56,2,0.222801,0.00721824,0.728428,0,0.021388,keep,TRACKING,1.000000,0.000000,0.278176,0.000000,1.000000,0.163758,0.000000,0.000000,high,5,2,3,0.143224,0.000000,0.153454,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
57,2,0.334575,0.00725067,0.538145,0,0.021977,keep,TRACKING,1.000000,0.000000,0.274933,0.000000,1.000000,0.608739,0.000000,0.000000,high,10,4,6,0.135660,0.889527,0.146648,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
58,2,0.263162,0.00624256,0.681875,0,0.021932,keep,TRACKING,1.000000,0.000000,0.375744,0.000000,1.000000,0.170776,0.000000,0.000000,high,6,2,4,0.145878,0.000000,0.228579,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
59,2,0.223263,0.00688038,0.779703,0,0.021522,keep,TRACKING,1.000000,0.000000,0.311962,0.000000,1.000000,0.146110,0.000000,0.000000,high,4,2,2,0.157911,0.000000,0.230097,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
60,2,0.184988,0.00658485,0.822266,0,0.022122,keep,TRACKING,1.000000,0.000000,0.341515,0.000000,1.000000,0.111056,0.000000,0.000000,high,8,2,6,0.072277,0.000000,0.119492,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
61,2,0.215869,0.00562469,0.823684,0,0.021672,keep,TRACKING,1.000000,0.000000,0.437531,0.000000,1.000000,0.117347,0.000000,0.000000,high,7,1,6,0.111585,0.000000,0.231690,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
62,2,0.196266,0.00521468,0.841662,0,0.021923,keep,TRACKING,1.000000,0.000000,0.478532,0.000000,1.000000,0.109120,0.000000,0.000000,high,4,1,3,0.087429,0.000000,0.147819,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
63,2,0.204737,0.00507190,0.798394,0,0.021483,keep,TRACKING,1.000000,0.000000,0.492810,0.000000,1.000000,0.104905,0.000000,0.000000,high,4,1,3,0.044304,0.000000,0.130588,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
64,2,0.210131,0.00495992,0.790117,0,0.020857,keep,TRACKING,1.000000,0.000000,0.504008,0.000000,1.000000,0.138623,0.000000,0.000000,high,5,1,4,0.123441,0.000000,0.145929,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
65,2,0.205286,0.00532757,0.851990,0,0.020692,keep,TRACKING,1.000000,0.000000,0.467243,0.000000,1.000000,0.140602,0.000000,0.000000,high,5,1,4,0.188326,0.000000,0.260254,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
66,2,0.260319,0.00555026,0.669099,0,0.020316,keep,TRACKING,1.000000,0.000000,0.444974,0.000000,1.000000,0.190792,0.000000,0.000000,high,3,1,2,0.178108,0.000000,0.180599,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
67,2,0.244351,0.00527017,0.645474,0,0.021473,keep,TRACKING,1.000000,0.000000,0.472983,0.000000,1.000000,0.144669,0.000000,0.000000,high,5,2,3,0.037438,0.000000,0.090125,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
68,2,0.254370,0.00543876,0.669025,0,0.021836,keep,TRACKING,1.000000,0.000000,0.456124,0.000000,1.000000,0.172582,0.000000,0.000000,high,5,2,3,0.129817,0.000000,0.161093,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
69,2,0.481912,0.00445306,0.357290,0,0.021466,keep,TRACKING,1.000000,0.000000,0.554694,0.000000,1.000000,0.677857,0.000000,0.000000,high,5,2,3,0.290995,0.839912,0.456518,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
70,2,0.288908,0.00420006,0.652241,0,0.021656,keep,TRACKING,1.000000,0.000000,0.579994,0.000000,1.000000,0.207644,0.000000,0.000000,high,4,2,2,0.236711,0.000000,0.308166,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
71,2,0.343076,0.00402196,0.535161,0,0.022608,keep,TRACKING,1.000000,0.000000,0.597804,0.000000,1.000000,0.251065,0.000000,0.000000,high,6,2,4,0.265952,0.000000,0.384526,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
72,2,0.386042,0.00353738,0.640151,0,0.021737,keep,TRACKING,1.000000,0.000000,0.646262,0.000000,1.000000,0.294016,0.000000,0.000000,high,5,1,4,0.502864,0.000000,0.791805,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
73,2,0.266010,0.00345806,0.627858,0,0.021842,keep,TRACKING,1.000000,0.000000,0.654194,0.000000,1.000000,0.157429,0.000000,0.000000,high,7,2,5,0.063889,0.000000,0.119732,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
74,2,0.245953,0.00354744,0.747426,0,0.022223,keep,TRACKING,1.000000,0.000000,0.645256,0.000000,1.000000,0.146628,0.000000,0.000000,high,8,2,6,0.141054,0.000000,0.254333,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
75,2,0.241805,0.00383726,0.736371,0,0.022531,keep,TRACKING,1.000000,0.000000,0.616274,0.000000,1.000000,0.180944,0.000000,0.000000,high,7,1,6,0.213190,0.000000,0.245131,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
76,2,0.247071,0.00378586,0.665785,0,0.021495,keep,TRACKING,1.000000,0.000000,0.621414,0.000000,1.000000,0.155731,0.000000,0.000000,high,6,3,3,0.082185,0.000000,0.165354,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
77,2,0.241197,0.00356944,0.659797,0,0.020937,keep,TRACKING,1.000000,0.000000,0.643056,0.000000,1.000000,0.160780,0.000000,0.000000,high,8,1,7,0.093603,0.000000,0.131209,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
78,2,0.225785,0.00359989,0.690052,0,0.020350,keep,TRACKING,1.000000,0.000000,0.640011,0.000000,1.000000,0.140176,0.000000,0.000000,high,6,1,5,0.057482,0.000000,0.118732,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
79,2,0.219639,0.00326072,0.690496,0,0.020452,keep,TRACKING,1.000000,0.000000,0.673928,0.000000,1.000000,0.125926,0.000000,0.000000,high,5,2,3,0.027052,0.000000,0.095348,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
80,2,0.218464,0.00324262,0.697414,0,0.021518,keep,TRACKING,1.000000,0.000000,0.675738,0.000000,1.000000,0.142477,0.000000,0.000000,high,4,1,3,0.071644,0.000000,0.115823,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
81,2,0.227675,0.00314697,0.633653,0,0.021902,keep,TRACKING,1.000000,0.000000,0.685303,0.000000,1.000000,0.128247,0.000000,0.000000,high,7,3,4,-0.018578,0.000000,0.051323,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
82,2,0.229016,0.00334136,0.698570,0,0.021857,keep,TRACKING,1.000000,0.000000,0.665864,0.000000,1.000000,0.140188,0.000000,0.000000,high,6,1,5,0.066598,0.000000,0.135244,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
83,2,0.180224,0.00353614,0.785468,0,0.021848,keep,TRACKING,1.000000,0.000000,0.646386,0.000000,1.000000,0.089277,0.000000,0.000000,high,4,2,2,-0.009709,0.000000,0.059986,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
84,2,0.204302,0.00355857,0.731221,0,0.021555,keep,TRACKING,1.000000,0.000000,0.644143,0.000000,1.000000,0.109677,0.000000,0.000000,high,3,1,2,0.009448,0.000000,0.092812,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
85,2,0.193726,0.00372622,0.723055,0,0.022046,keep,TRACKING,1.000000,0.000000,0.627378,0.000000,1.000000,0.095495,0.000000,0.000000,high,4,1,3,-0.037583,0.000000,0.030018,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
86,2,0.248835,0.00331893,0.644176,0,0.021692,keep,TRACKING,1.000000,0.000000,0.668107,0.000000,1.000000,0.150010,0.000000,0.000000,high,4,1,3,0.063885,0.000000,0.145298,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
87,2,0.246404,0.00272899,0.709746,0,0.021709,keep,TRACKING,1.000000,0.000000,0.727101,0.000000,1.000000,0.134007,0.000000,0.000000,high,4,1,3,0.077517,0.000000,0.212708,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
88,2,0.240327,0.00286134,0.719599,0,0.022217,keep,TRACKING,1.000000,0.000000,0.713866,0.000000,0.990843,0.133720,0.000000,0.000000,high,2,1,1,0.089177,0.000000,0.259443,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
89,2,0.180363,0.00294064,0.809944,0,0.021648,keep,TRACKING,1.000000,0.000000,0.705936,0.000000,0.983994,0.095424,0.000000,0.000000,high,4,2,2,0.024911,0.000000,0.099370,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
90,2,0.224270,0.00314031,0.678407,0,0.021126,keep,TRACKING,1.000000,0.000000,0.685969,0.000000,0.999625,0.121900,0.000000,0.000000,high,3,1,2,0.008474,0.000000,0.091349,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
91,2,0.201816,0.00325513,0.722786,0,0.020658,keep,TRACKING,1.000000,0.000000,0.674487,0.000000,0.987739,0.104735,0.000000,0.000000,high,3,1,2,-0.015809,0.000000,0.063997,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
92,2,0.177948,0.00325153,0.810495,0,0.021096,keep,TRACKING,1.000000,0.000000,0.674847,0.000000,0.993080,0.098693,0.000000,0.000000,high,3,1,2,0.029800,0.000000,0.075792,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
93,2,0.183468,0.00320417,0.768162,0,0.021693,keep,TRACKING,1.000000,0.000000,0.679583,0.000000,1.000000,0.095303,0.000000,0.000000,high,3,1,2,-0.007678,0.000000,0.054446,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
94,2,0.213828,0.00306810,0.673241,0,0.021666,keep,TRACKING,1.000000,0.000000,0.693190,0.000000,1.000000,0.111711,0.000000,0.000000,high,4,1,3,-0.029031,0.000000,0.035392,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
95,2,0.245702,0.00252295,0.710200,0,0.023579,keep,TRACKING,1.000000,0.000000,0.747705,0.000000,1.000000,0.152131,0.000000,0.000000,high,2,1,1,0.116748,0.000000,0.211527,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
96,2,0.240851,0.00262597,0.714459,0,0.021650,keep,TRACKING,1.000000,0.000000,0.737403,0.000000,0.992686,0.136199,0.000000,0.000000,high,3,1,2,0.092238,0.000000,0.252857,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
97,2,0.197582,0.00238774,0.732435,0,0.021513,keep,TRACKING,0.000000,0.000000,0.761226,0.000000,0.999747,0.103337,0.000000,0.000000,high,3,1,2,-0.010223,0.000000,0.049193,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
98,2,0.227453,0.00227686,0.670818,0,0.021591,keep,TRACKING,0.000000,0.000000,0.772314,0.000000,1.000000,0.127704,0.000000,0.000000,high,6,1,5,0.011794,0.000000,0.088119,0,0,0,hard,none,keep,keep,0,none,follow_v1_policy
99,2,0.247174,0.00258433,0.704964,0,0.021623,keep,TRACKING,1.000000,0.000000,0.741567,0.000000,0.987900,0.148741,0.000000,0.000000,high,3,1,2,0.107769,0.000000,0.220402,0,0,0,hard,hard_blur,zoom_in_to_4,keep,1,hard_blur,hard_blur_veto
