frame,zoom_level,uncertainty,area,conf,lost,latency,command
45,2,0.064275,0.03237015,0.827762,0,0.016559,keep
46,2,0.056603,0.03118287,0.847033,0,0.016773,keep
47,2,0.057579,0.03016820,0.838800,0,0.016973,keep
48,2,0.075750,0.02916462,0.781064,0,0.016441,keep
49,2,0.060390,0.02779242,0.835895,0,0.016329,keep
50,2,0.058348,0.02651579,0.838009,0,0.016660,keep
51,2,0.062039,0.02491508,0.837490,0,0.017284,keep
52,2,0.089064,0.02382707,0.760340,0,0.016216,keep
53,2,0.103780,0.02295229,0.721930,0,0.016145,keep
54,2,0.093240,0.02218875,0.751991,0,0.016186,keep
55,2,0.103137,0.02161210,0.699882,0,0.016651,keep
56,2,0.132229,0.02062823,0.615635,0,0.016085,keep
57,2,0.144535,0.01974854,0.589491,0,0.016284,keep
58,2,0.095100,0.01884116,0.743272,0,0.016122,keep
59,2,0.108284,0.01795207,0.685340,0,0.016367,keep
60,2,0.083735,0.01741918,0.768658,0,0.016586,keep
61,2,0.060129,0.01673454,0.839453,0,0.016539,keep
62,2,0.052665,0.01633640,0.863035,0,0.017420,keep
63,2,0.058671,0.01600611,0.836504,0,0.016305,keep
64,2,0.070946,0.01539889,0.799585,0,0.015759,keep
65,2,0.048480,0.01488623,0.885756,0,0.015640,keep
66,2,0.043366,0.01444981,0.903097,0,0.015590,keep
67,2,0.045128,0.01394697,0.892734,0,0.015606,keep
68,2,0.031316,0.01344513,0.923025,0,0.016042,keep
69,2,0.032817,0.01324622,0.913517,0,0.016482,keep
70,2,0.031034,0.01292171,0.914099,0,0.015838,keep
71,2,0.034916,0.01262696,0.905116,0,0.015963,keep
72,2,0.037049,0.01242064,0.907718,0,0.015948,keep
73,2,0.039904,0.01216728,0.906281,0,0.015936,keep
74,2,0.041420,0.01191406,0.891486,0,0.016575,keep
75,2,0.041896,0.01172142,0.888367,0,0.016011,keep
76,2,0.031706,0.01149246,0.917280,0,0.016870,keep
77,2,0.024259,0.01128694,0.937059,0,0.016085,keep
78,2,0.023280,0.01108052,0.940386,0,0.016359,keep
79,2,0.026045,0.01088962,0.934472,0,0.016179,keep
80,2,0.030673,0.01085744,0.929846,0,0.015866,keep
81,2,0.041333,0.01078924,0.896621,0,0.015726,keep
82,2,0.043929,0.01065392,0.877620,0,0.015569,keep
83,2,0.030191,0.01068372,0.918751,0,0.015986,keep
84,2,0.026794,0.01059476,0.924584,0,0.015438,keep
85,2,0.037892,0.01036621,0.909294,0,0.015434,keep
86,2,0.033512,0.01029826,0.907727,0,0.015712,keep
87,2,0.032982,0.01015215,0.904942,0,0.016128,keep
88,2,0.034003,0.01011647,0.905456,0,0.015801,keep
89,2,0.034004,0.01003442,0.908704,0,0.015837,keep
90,2,0.037738,0.00996446,0.887642,0,0.016233,keep
91,2,0.035113,0.01004615,0.906273,0,0.016483,keep
92,2,0.034169,0.01003883,0.902703,0,0.016355,keep
93,2,0.036136,0.00997792,0.893867,0,0.016238,keep
94,2,0.037901,0.00995453,0.890969,0,0.016044,keep
95,2,0.031915,0.01002979,0.908962,0,0.015867,keep
96,2,0.031276,0.01002571,0.908440,0,0.016126,keep
97,2,0.031277,0.01010191,0.909070,0,0.015935,keep
98,2,0.039856,0.01024765,0.890501,0,0.015828,keep
99,2,0.031212,0.01064342,0.926464,0,0.015572,keep
100,2,0.031769,0.01075526,0.912005,0,0.015275,keep
101,2,0.023648,0.01086059,0.936190,0,0.015346,keep
102,2,0.026960,0.01088548,0.925223,0,0.015288,keep
103,2,0.026270,0.01095354,0.927039,0,0.015569,keep
104,2,0.024058,0.01107189,0.936177,0,0.015699,keep
105,2,0.031379,0.01114717,0.926865,0,0.015658,keep
106,2,0.034146,0.01104103,0.915990,0,0.015570,keep
107,2,0.025759,0.01113107,0.934879,0,0.016067,keep
108,2,0.029058,0.01112825,0.923705,0,0.015666,keep
109,2,0.026224,0.01124534,0.933802,0,0.015850,keep
110,2,0.031733,0.01116097,0.916307,0,0.015692,keep
111,2,0.037846,0.01100306,0.898897,0,0.016047,keep
112,2,0.032006,0.01094450,0.910823,0,0.015444,keep
113,2,0.038170,0.01090391,0.896418,0,0.015696,keep
114,2,0.036000,0.01101125,0.910547,0,0.015969,keep
115,2,0.031288,0.01107936,0.927448,0,0.015794,keep
116,2,0.037638,0.01104374,0.897801,0,0.015597,keep
117,2,0.048722,0.01094108,0.866342,0,0.015916,keep
118,2,0.081628,0.01109729,0.769090,0,0.015691,keep
119,2,0.065773,0.01081234,0.821736,0,0.015489,keep
120,2,0.070656,0.01073485,0.800203,0,0.015567,keep
121,2,0.081724,0.01092319,0.778395,0,0.015186,keep
122,2,0.077148,0.01090461,0.782105,0,0.015364,keep
123,2,0.063438,0.01077980,0.825061,0,0.016195,keep
124,2,0.066932,0.01090137,0.811598,0,0.015508,keep
125,2,0.047816,0.01094144,0.891629,0,0.015703,keep
126,2,0.053681,0.01076272,0.860378,0,0.015635,keep
127,2,0.042262,0.01069410,0.892173,0,0.015660,keep
128,2,0.052177,0.01078564,0.863666,0,0.015618,keep
129,2,0.045116,0.01083607,0.876682,0,0.015679,keep
130,2,0.044374,0.01074831,0.878958,0,0.015713,keep
131,2,0.046844,0.01083532,0.870618,0,0.016106,keep
132,2,0.043435,0.01092586,0.881470,0,0.017851,keep
133,2,0.052199,0.01107178,0.856290,0,0.016073,keep
134,2,0.044451,0.01112042,0.874427,0,0.016160,keep
135,2,0.058955,0.01122178,0.828932,0,0.015697,keep
136,2,0.049011,0.01129469,0.866835,0,0.015795,keep
137,2,0.047820,0.01140649,0.873324,0,0.016122,keep
138,2,0.026905,0.01155049,0.928163,0,0.015683,keep
139,2,0.035205,0.01178079,0.908878,0,0.015831,keep
140,2,0.037533,0.01188767,0.894296,0,0.015706,keep
141,2,0.041465,0.01204826,0.882341,0,0.015743,keep
142,2,0.028385,0.01217609,0.921645,0,0.016076,keep
143,2,0.042925,0.01220910,0.879998,0,0.016558,keep
144,2,0.038711,0.01223938,0.893535,0,0.016506,keep
145,2,0.033538,0.01223391,0.905738,0,0.016539,keep
146,2,0.030379,0.01234686,0.915939,0,0.017034,keep
147,2,0.037079,0.01245705,0.892996,0,0.016608,keep
148,2,0.024773,0.01260520,0.934806,0,0.016673,keep
149,2,0.025095,0.01269424,0.929950,0,0.016581,keep
150,2,0.022920,0.01282770,0.935257,0,0.016533,keep
151,2,0.025674,0.01289266,0.927861,0,0.016567,keep
152,2,0.022658,0.01284711,0.939137,0,0.016467,keep
153,2,0.022743,0.01283116,0.937431,0,0.017097,keep
154,2,0.025321,0.01291322,0.933992,0,0.016862,keep
155,2,0.022979,0.01297895,0.941918,0,0.016142,keep
156,2,0.021404,0.01304465,0.945415,0,0.015833,keep
157,2,0.023769,0.01300466,0.933457,0,0.016039,keep
158,2,0.026397,0.01278783,0.928623,0,0.016062,keep
159,2,0.024860,0.01263695,0.932114,0,0.016109,keep
160,2,0.023218,0.01257648,0.937179,0,0.016671,keep
161,2,0.025647,0.01255460,0.935589,0,0.016140,keep
162,2,0.027297,0.01260697,0.925634,0,0.016245,keep
163,2,0.034080,0.01261210,0.903838,0,0.016057,keep
164,2,0.027377,0.01258111,0.925261,0,0.016178,keep
165,2,0.027045,0.01250147,0.924747,0,0.016368,keep
166,2,0.024530,0.01243508,0.929748,0,0.016198,keep
167,2,0.031132,0.01228592,0.912358,0,0.017151,keep
168,2,0.031790,0.01212606,0.909846,0,0.016995,keep
169,2,0.031144,0.01210226,0.914781,0,0.016462,keep
170,2,0.024853,0.01208994,0.930371,0,0.016007,keep
171,2,0.028805,0.01207269,0.922770,0,0.016155,keep
172,2,0.030665,0.01207801,0.911717,0,0.015891,keep
173,2,0.042568,0.01208995,0.889042,0,0.015732,keep
174,2,0.040748,0.01185394,0.895346,0,0.015909,keep
175,2,0.038312,0.01180638,0.889444,0,0.015978,keep
176,2,0.036491,0.01163692,0.897691,0,0.016147,keep
177,2,0.033986,0.01172189,0.908736,0,0.016124,keep
178,2,0.037768,0.01174497,0.891274,0,0.016055,keep
179,2,0.038540,0.01162703,0.891050,0,0.016144,keep
180,2,0.036964,0.01174698,0.895317,0,0.016740,keep
181,2,0.037993,0.01160312,0.892573,0,0.016424,keep
182,2,0.034766,0.01177107,0.907451,0,0.016294,keep
183,2,0.034761,0.01171928,0.897391,0,0.016413,keep
184,2,0.027835,0.01177931,0.918001,0,0.016466,keep
185,2,0.032891,0.01169754,0.906650,0,0.016853,keep
186,2,0.033320,0.01154323,0.905625,0,0.016485,keep
187,2,0.030980,0.01172337,0.916671,0,0.016517,keep
188,2,0.026175,0.01173132,0.922632,0,0.016974,keep
189,2,0.036052,0.01187852,0.897737,0,0.016531,keep
190,2,0.028773,0.01186787,0.920942,0,0.016181,keep
191,2,0.021556,0.01187981,0.938373,0,0.015918,keep
192,2,0.023050,0.01190506,0.934994,0,0.016220,keep
193,2,0.028050,0.01191302,0.916099,0,0.016141,keep
194,2,0.024519,0.01193220,0.928214,0,0.016295,keep
195,2,0.036185,0.01200865,0.892281,0,0.016848,keep
196,2,0.027940,0.01194736,0.923347,0,0.016618,keep
197,2,0.030854,0.01199208,0.914731,0,0.016278,keep
198,2,0.028811,0.01227047,0.927002,0,0.016392,keep
199,2,0.038966,0.01220409,0.891844,0,0.016213,keep
200,2,0.034848,0.01216248,0.900285,0,0.017185,keep
201,2,0.030067,0.01220315,0.921302,0,0.017516,keep
202,2,0.024031,0.01225269,0.932537,0,0.017881,keep
203,2,0.024384,0.01225416,0.933712,0,0.017620,keep
204,2,0.030863,0.01225030,0.910343,0,0.016859,keep
205,2,0.031830,0.01236722,0.910891,0,0.016849,keep
206,2,0.035865,0.01237476,0.899677,0,0.016706,keep
207,2,0.027611,0.01247678,0.922050,0,0.015940,keep
208,2,0.037456,0.01260341,0.897180,0,0.016186,keep
209,2,0.028514,0.01262447,0.919666,0,0.017171,keep
210,2,0.036582,0.01282510,0.903989,0,0.016714,keep
211,2,0.026534,0.01298750,0.930196,0,0.016483,keep
212,2,0.027252,0.01306522,0.927337,0,0.016520,keep
213,2,0.023225,0.01321794,0.936598,0,0.017124,keep
214,2,0.026299,0.01329133,0.928147,0,0.016435,keep
215,2,0.031096,0.01334313,0.913887,0,0.016629,keep
216,2,0.030747,0.01340052,0.917091,0,0.016763,keep
217,2,0.024783,0.01354793,0.938709,0,0.016426,keep
218,2,0.029167,0.01372587,0.920199,0,0.016927,keep
219,2,0.030324,0.01367969,0.918746,0,0.016675,keep
220,2,0.027193,0.01383603,0.925990,0,0.016423,keep
221,2,0.026873,0.01388409,0.927348,0,0.016037,keep
222,2,0.026277,0.01406296,0.926252,0,0.016124,keep
223,2,0.025622,0.01409651,0.926818,0,0.016330,keep
224,2,0.027617,0.01411649,0.924076,0,0.016014,keep
225,2,0.027304,0.01410002,0.921095,0,0.016435,keep
226,2,0.030499,0.01422415,0.911839,0,0.016350,keep
227,2,0.028687,0.01446804,0.924043,0,0.016571,keep
228,2,0.025921,0.01446992,0.930621,0,0.016886,keep
229,2,0.029098,0.01452562,0.916074,0,0.016922,keep
230,2,0.024481,0.01451035,0.930003,0,0.016637,keep
231,2,0.028199,0.01423193,0.926017,0,0.016459,keep
232,2,0.029873,0.01435095,0.925853,0,0.016628,keep
233,2,0.032719,0.01426364,0.913102,0,0.016616,keep
234,2,0.032174,0.01449143,0.919947,0,0.016675,keep
235,2,0.032110,0.01448169,0.907845,0,0.016570,keep
236,2,0.029762,0.01462218,0.919686,0,0.016549,keep
237,2,0.025661,0.01465782,0.933973,0,0.016627,keep
238,2,0.033553,0.01459380,0.909412,0,0.015985,keep
239,2,0.029214,0.01477848,0.919152,0,0.015966,keep
240,2,0.033903,0.01478383,0.913101,0,0.015845,keep
241,2,0.033197,0.01481098,0.903812,0,0.015966,keep
242,2,0.029837,0.01488434,0.911754,0,0.016114,keep
243,2,0.034677,0.01498671,0.897430,0,0.016194,keep
244,2,0.035526,0.01509360,0.899189,0,0.016197,keep
245,2,0.030650,0.01483062,0.921938,0,0.016951,keep
246,2,0.028872,0.01487810,0.920380,0,0.016396,keep
247,2,0.026751,0.01475734,0.927502,0,0.016201,keep
248,2,0.032337,0.01488899,0.909998,0,0.016334,keep
249,2,0.033903,0.01503508,0.912655,0,0.016263,keep
